Source,Target,Weight
foodconintt4,mushroomt1,"('Mushroom', 1)"
foodconintt4,oniont1,"('Onion', 1)"
house_housingitem_pirate_bookcase01_b,timbert4,"('Wyrdwood Planks', 30)"
house_housingitem_pirate_bookcase01_b,ingott4,"('Starmetal Ingot', 15)"
house_housingitem_pirate_bookcase01_b,woodstaint4,"('Oak Stain', 2)"
1hthrowingaxe_contingencyplant4,ingott4,"('Starmetal Ingot', 14)"
1hthrowingaxe_contingencyplant4,leathert4,"('Layered Leather', 8)"
1hthrowingaxe_contingencyplant4,timbert4,"('Wyrdwood Planks', 3)"
1hthrowingaxe_contingencyplant4,ingotprecioust3,"('Platinum Ingot', 4)"
1hthrowingaxe_contingencyplant4,blessedcruciblet1,"('Blessed Crucible', 4)"
1hthrowingaxe_contingencyplant4,brightscalehidet1,"('Brightscale Hide', 2)"
1hrapier_tacticiansrapiert4,ingott4,"('Starmetal Ingot', 14)"
1hrapier_tacticiansrapiert4,leathert4,"('Layered Leather', 8)"
1hrapier_tacticiansrapiert4,timbert4,"('Wyrdwood Planks', 3)"
1hrapier_tacticiansrapiert4,ingotprecioust3,"('Platinum Ingot', 4)"
1hrapier_tacticiansrapiert4,azuritechunkt1,"('Azurite Chunk', 4)"
1hrapier_tacticiansrapiert4,shifthidet1,"('Shifthide', 2)"
house_housingitem_pirate_bookcase02_a,timbert4,"('Wyrdwood Planks', 30)"
house_housingitem_pirate_bookcase02_a,ingott4,"('Starmetal Ingot', 15)"
house_housingitem_pirate_bookcase02_a,woodstaint4,"('Oak Stain', 2)"
foodcont4,meatsquidt1,"('Squid Meat', 1)"
foodcont4,ricet1,"('Rice', 1)"
foodcont4,mushroomt1,"('Mushroom', 1)"
foodcont4,cheeset1,"('Cheese', 1)"
foodcont4,tomatot1,"('Tomato', 1)"
foodcont4,garlict1,"('Garlic', 1)"
dyeb152,watert1,"('Water', 3)"
dyeb152,pigmentcyan,"('Cyan Pigment', 2)"
dyeb152,pigmentblue,"('Blue Pigment', 1)"
house_housingitem_pirate_bookcase02_b,timbert4,"('Wyrdwood Planks', 30)"
house_housingitem_pirate_bookcase02_b,ingott4,"('Starmetal Ingot', 15)"
house_housingitem_pirate_bookcase02_b,woodstaint4,"('Oak Stain', 2)"
foodfocdext4,hamhockt1,"('Juicy Ham Hock', 1)"
foodfocdext4,berryt1,"('Berry', 1)"
foodfocdext4,cranberryt1,"('Cranberry', 1)"
foodfocdext4,blueberryt1,"('Blueberry', 1)"
foodfocdext4,honeyt1,"('Honey', 1)"
foodfocdext4,buttert1,"('Butter', 1)"
house_housingitem_pirate_cabinet02_a,timbert4,"('Wyrdwood Planks', 30)"
house_housingitem_pirate_cabinet02_a,ingott4,"('Starmetal Ingot', 15)"
house_housingitem_pirate_cabinet02_a,woodstaint4,"('Oak Stain', 2)"
house_housingitem_table_pirate_table01_a,timbert4,"('Wyrdwood Planks', 30)"
house_housingitem_table_pirate_table01_a,ingott4,"('Starmetal Ingot', 15)"
house_housingitem_table_pirate_table01_a,woodstaint4,"('Oak Stain', 2)"
1hlongsword_dowsingbladet4,ingott4,"('Starmetal Ingot', 14)"
1hlongsword_dowsingbladet4,leathert4,"('Layered Leather', 8)"
1hlongsword_dowsingbladet4,timbert4,"('Wyrdwood Planks', 3)"
1hlongsword_dowsingbladet4,ingotprecioust3,"('Platinum Ingot', 4)"
1hlongsword_dowsingbladet4,azuritechunkt1,"('Azurite Chunk', 4)"
1hlongsword_dowsingbladet4,shifthidet1,"('Shifthide', 2)"
1hrapier_archmagessteelwandt4,ingott4,"('Starmetal Ingot', 14)"
1hrapier_archmagessteelwandt4,leathert4,"('Layered Leather', 8)"
1hrapier_archmagessteelwandt4,timbert4,"('Wyrdwood Planks', 3)"
1hrapier_archmagessteelwandt4,ingotprecioust3,"('Platinum Ingot', 4)"
1hrapier_archmagessteelwandt4,blessedcruciblet1,"('Blessed Crucible', 4)"
1hrapier_archmagessteelwandt4,brightscalehidet1,"('Brightscale Hide', 2)"
1hthrowingaxe_archmagesassistantt4,ingott4,"('Starmetal Ingot', 14)"
1hthrowingaxe_archmagesassistantt4,leathert4,"('Layered Leather', 8)"
1hthrowingaxe_archmagesassistantt4,timbert4,"('Wyrdwood Planks', 3)"
1hthrowingaxe_archmagesassistantt4,ingotprecioust3,"('Platinum Ingot', 4)"
1hthrowingaxe_archmagesassistantt4,blessedcruciblet1,"('Blessed Crucible', 4)"
1hthrowingaxe_archmagesassistantt4,brightscalehidet1,"('Brightscale Hide', 2)"
foodfocintt4,poultryt1,"('Poultry', 1)"
foodfocintt4,hamhockt1,"('Juicy Ham Hock', 1)"
foodfocintt4,cheeset1,"('Cheese', 1)"
foodfocintt4,buttert1,"('Butter', 1)"
foodfocintt4,rosemaryt1,"('Rosemary', 1)"
foodfocintt4,thymet1,"('Thyme', 1)"
dyeb102,watert1,"('Water', 3)"
dyeb102,pigmentblack,"('Black Pigment', 2)"
dyeb102,pigmentorange,"('Orange Pigment', 1)"
house_housingitem_table_pirate_dresser01_a,timbert4,"('Wyrdwood Planks', 30)"
house_housingitem_table_pirate_dresser01_a,ingott4,"('Starmetal Ingot', 15)"
house_housingitem_table_pirate_dresser01_a,woodstaint4,"('Oak Stain', 2)"
house_housingitem_pirate_cabinet02_b,timbert4,"('Wyrdwood Planks', 30)"
house_housingitem_pirate_cabinet02_b,ingott4,"('Starmetal Ingot', 15)"
house_housingitem_pirate_cabinet02_b,woodstaint4,"('Oak Stain', 2)"
foodfoccont4,turkeybreastt1,"('Poultry Breast', 1)"
foodfoccont4,oranget1,"('Orange', 1)"
foodfoccont4,thymet1,"('Thyme', 1)"
foodfoccont4,cookingoilt1,"('Cooking Oil', 1)"
foodfoccont4,garlict1,"('Garlic', 1)"
foodfoccont4,oniont1,"('Onion', 1)"
house_housingitem_pirate_decor_curtain01_a,clotht4,"('Silk', 15)"
house_housingitem_pirate_decor_curtain01_a,ingott4,"('Starmetal Ingot', 5)"
house_housingitem_pirate_decor_curtain01_a,pigmentgreen,"('Green Pigment', 3)"
1hlongsword_shatterslasht4,ingott4,"('Starmetal Ingot', 14)"
1hlongsword_shatterslasht4,leathert4,"('Layered Leather', 8)"
1hlongsword_shatterslasht4,timbert4,"('Wyrdwood Planks', 3)"
1hlongsword_shatterslasht4,ingotprecioust3,"('Platinum Ingot', 4)"
1hlongsword_shatterslasht4,azuritechunkt1,"('Azurite Chunk', 4)"
1hlongsword_shatterslasht4,shifthidet1,"('Shifthide', 2)"
2hmusket_rifleofsinisterdeedst4,ingott4,"('Starmetal Ingot', 20)"
2hmusket_rifleofsinisterdeedst4,timbert4,"('Wyrdwood Planks', 15)"
2hmusket_rifleofsinisterdeedst4,leathert4,"('Layered Leather', 5)"
2hmusket_rifleofsinisterdeedst4,ingotprecioust3,"('Platinum Ingot', 4)"
2hmusket_rifleofsinisterdeedst4,azuritechunkt1,"('Azurite Chunk', 4)"
2hmusket_rifleofsinisterdeedst4,shifthidet1,"('Shifthide', 2)"
2hstafflife_balanceoflifet4,alchemylifet3,"('Life Essence', 20)"
2hstafflife_balanceoflifet4,timbert4,"('Wyrdwood Planks', 15)"
2hstafflife_balanceoflifet4,ingott4,"('Starmetal Ingot', 5)"
2hstafflife_balanceoflifet4,ingotprecioust3,"('Platinum Ingot', 4)"
2hstafflife_balanceoflifet4,azuritechunkt1,"('Azurite Chunk', 4)"
2hstafflife_balanceoflifet4,glintwoolt1,"('Glintstrands', 2)"
foodfoct4,turkeybreastt1,"('Poultry Breast', 1)"
foodfoct4,pastrycrustt1,"('Pastry Crust', 1)"
foodfoct4,carrott1,"('Carrot', 1)"
foodfoct4,potatot1,"('Potato', 1)"
foodfoct4,broccolit1,"('Broccoli', 1)"
foodfoct4,milkt1,"('Milk', 1)"
dyeb131,watert1,"('Water', 3)"
dyeb131,pigmentyellow,"('Yellow Pigment', 2)"
dyeb131,pigmentblack,"('Black Pigment', 1)"
house_housingitem_storage_t3_settler,timbert4,"('Wyrdwood Planks', 30)"
house_housingitem_storage_t3_settler,ingott4,"('Starmetal Ingot', 15)"
house_housingitem_storage_t3_settler,woodstaint4,"('Oak Stain', 1)"
house_housingitem_storage_t3_settler,holdingrunet4,"('Greater Rune of Holding', 1)"
house_housingitem_table_pirate_desk01_b,timbert4,"('Wyrdwood Planks', 30)"
house_housingitem_table_pirate_desk01_b,ingott4,"('Starmetal Ingot', 15)"
house_housingitem_table_pirate_desk01_b,woodstaint4,"('Oak Stain', 2)"
2hwarhammer_serendipityt4,ingott4,"('Starmetal Ingot', 20)"
2hwarhammer_serendipityt4,leathert4,"('Layered Leather', 15)"
2hwarhammer_serendipityt4,timbert4,"('Wyrdwood Planks', 5)"
2hwarhammer_serendipityt4,ingotprecioust3,"('Platinum Ingot', 4)"
2hwarhammer_serendipityt4,azuritechunkt1,"('Azurite Chunk', 4)"
2hwarhammer_serendipityt4,shifthidet1,"('Shifthide', 2)"
2hstafffire_magmacorestafft4,alchemyfiret3,"('Fire Essence', 20)"
2hstafffire_magmacorestafft4,timbert4,"('Wyrdwood Planks', 15)"
2hstafffire_magmacorestafft4,ingott4,"('Starmetal Ingot', 5)"
2hstafffire_magmacorestafft4,ingotprecioust3,"('Platinum Ingot', 4)"
2hstafffire_magmacorestafft4,ebonwoodt1,"('Ebonwood', 4)"
2hstafffire_magmacorestafft4,scalecordt1,"('Scalecord', 2)"
house_housingitem_pirate_decor_curtain02_a,clotht4,"('Silk', 15)"
house_housingitem_pirate_decor_curtain02_a,ingott4,"('Starmetal Ingot', 5)"
house_housingitem_pirate_decor_curtain02_a,pigmentgreen,"('Green Pigment', 3)"
2hspear_irreverentedget4,ingott4,"('Starmetal Ingot', 20)"
2hspear_irreverentedget4,timbert4,"('Wyrdwood Planks', 15)"
2hspear_irreverentedget4,leathert4,"('Layered Leather', 5)"
2hspear_irreverentedget4,ingotprecioust3,"('Platinum Ingot', 4)"
2hspear_irreverentedget4,azuritechunkt1,"('Azurite Chunk', 4)"
2hspear_irreverentedget4,brightscalehidet1,"('Brightscale Hide', 2)"
2hgreataxe_hulkingberserkersbattleaxet4,ingott4,"('Starmetal Ingot', 20)"
2hgreataxe_hulkingberserkersbattleaxet4,leathert4,"('Layered Leather', 15)"
2hgreataxe_hulkingberserkersbattleaxet4,timbert4,"('Wyrdwood Planks', 5)"
2hgreataxe_hulkingberserkersbattleaxet4,ingotprecioust3,"('Platinum Ingot', 4)"
2hgreataxe_hulkingberserkersbattleaxet4,azuritechunkt1,"('Azurite Chunk', 4)"
2hgreataxe_hulkingberserkersbattleaxet4,shifthidet1,"('Shifthide', 2)"
house_housingitem_pirate_decor_curtain03_a,clotht4,"('Silk', 15)"
house_housingitem_pirate_decor_curtain03_a,ingott4,"('Starmetal Ingot', 5)"
house_housingitem_pirate_decor_curtain03_a,pigmentgreen,"('Green Pigment', 3)"
house_housingitem_table_pirate_desk01_a,timbert4,"('Wyrdwood Planks', 30)"
house_housingitem_table_pirate_desk01_a,ingott4,"('Starmetal Ingot', 15)"
house_housingitem_table_pirate_desk01_a,woodstaint4,"('Oak Stain', 2)"
1hgauntletice_brineofthefrostyshoret4,alchemywatert3,"('Water Essence', 20)"
1hgauntletice_brineofthefrostyshoret4,leathert4,"('Layered Leather', 15)"
1hgauntletice_brineofthefrostyshoret4,ingott4,"('Starmetal Ingot', 5)"
1hgauntletice_brineofthefrostyshoret4,ingotprecioust3,"('Platinum Ingot', 4)"
1hgauntletice_brineofthefrostyshoret4,ebonwoodt1,"('Ebonwood', 4)"
1hgauntletice_brineofthefrostyshoret4,scalecordt1,"('Scalecord', 2)"
dyeb140,watert1,"('Water', 3)"
dyeb140,pigmentgreen,"('Green Pigment', 2)"
dyeb140,pigmentblack,"('Black Pigment', 1)"
house_housingitem_pirate_shelf01_a,timbert4,"('Wyrdwood Planks', 15)"
house_housingitem_pirate_shelf01_a,ingott4,"('Starmetal Ingot', 10)"
house_housingitem_pirate_shelf01_a,woodstaint4,"('Oak Stain', 1)"
2hbow_longbowofthearcaneeyet4,timbert4,"('Wyrdwood Planks', 20)"
2hbow_longbowofthearcaneeyet4,clotht4,"('Silk', 15)"
2hbow_longbowofthearcaneeyet4,leathert4,"('Layered Leather', 5)"
2hbow_longbowofthearcaneeyet4,ingotprecioust3,"('Platinum Ingot', 4)"
2hbow_longbowofthearcaneeyet4,ebonwoodt1,"('Ebonwood', 4)"
2hbow_longbowofthearcaneeyet4,glintwoolt1,"('Glintstrands', 2)"
house_housingitem_rug_pirate_decor_rug01,clotht4,"('Silk', 15)"
house_housingitem_rug_pirate_decor_rug01,clothweavet4,"('Silkweave', 5)"
house_housingitem_rug_pirate_decor_rug01,fibert4,"('Silk Threads', 5)"
1hrapier_tearstealrapiert4,ingott4,"('Starmetal Ingot', 14)"
1hrapier_tearstealrapiert4,leathert4,"('Layered Leather', 8)"
1hrapier_tearstealrapiert4,timbert4,"('Wyrdwood Planks', 3)"
1hrapier_tearstealrapiert4,ingotprecioust3,"('Platinum Ingot', 4)"
1hrapier_tearstealrapiert4,azuritechunkt1,"('Azurite Chunk', 4)"
1hrapier_tearstealrapiert4,shifthidet1,"('Shifthide', 2)"
1hthrowingaxe_sandscribet4,ingott4,"('Starmetal Ingot', 14)"
1hthrowingaxe_sandscribet4,leathert4,"('Layered Leather', 8)"
1hthrowingaxe_sandscribet4,timbert4,"('Wyrdwood Planks', 3)"
1hthrowingaxe_sandscribet4,ingotprecioust3,"('Platinum Ingot', 4)"
1hthrowingaxe_sandscribet4,azuritechunkt1,"('Azurite Chunk', 4)"
1hthrowingaxe_sandscribet4,scarhidet1,"('Scarhide', 2)"
house_housingitem_pirate_shelf01_b,timbert4,"('Wyrdwood Planks', 15)"
house_housingitem_pirate_shelf01_b,ingott4,"('Starmetal Ingot', 10)"
house_housingitem_pirate_shelf01_b,woodstaint4,"('Oak Stain', 1)"
house_housingitem_pirate_stove01_b,timbert4,"('Wyrdwood Planks', 15)"
house_housingitem_pirate_stove01_b,ingott4,"('Starmetal Ingot', 10)"
house_housingitem_pirate_stove01_b,woodstaint4,"('Oak Stain', 1)"
ambercutt4,ambert4,"('Pristine Amber', 1)"
ambercutt4,essenceeartht1,"('Earth Quintessence', 3)"
ambercutt4,Solvent,"(None, 2)"
amethystcutt4,amethystt4,"('Pristine Amethyst', 1)"
amethystcutt4,essencespiritt1,"('Soul Quintessence', 3)"
amethystcutt4,Solvent,"(None, 2)"
aquamarinecutt4,aquamarinet4,"('Pristine Aquamarine', 1)"
aquamarinecutt4,essencewatert1,"('Water Quintessence', 3)"
aquamarinecutt4,Solvent,"(None, 2)"
carneliancutt4,carneliant4,"('Pristine Carnelian', 1)"
carneliancutt4,essencefiret1,"('Fire Quintessence', 3)"
carneliancutt4,Solvent,"(None, 2)"
diamondcutt4,diamondt4,"('Pristine Diamond', 1)"
diamondcutt4,essencelifet1,"('Life Quintessence', 3)"
diamondcutt4,Solvent,"(None, 2)"
emeraldcutt4,emeraldt4,"('Pristine Emerald', 1)"
emeraldcutt4,essenceeartht1,"('Earth Quintessence', 3)"
emeraldcutt4,Solvent,"(None, 2)"
jaspercutt4,jaspert4,"('Pristine Jasper', 1)"
jaspercutt4,essenceairt1,"('Air Quintessence', 3)"
jaspercutt4,Solvent,"(None, 2)"
malachitecutt4,malachitet4,"('Pristine Malachite', 1)"
malachitecutt4,essencespiritt1,"('Soul Quintessence', 3)"
malachitecutt4,Solvent,"(None, 2)"
moonstonecutt4,moonstonet4,"('Pristine Moonstone', 1)"
moonstonecutt4,essencedeatht1,"('Death Quintessence', 3)"
moonstonecutt4,Solvent,"(None, 2)"
onyxcutt4,onyxt4,"('Pristine Onyx', 1)"
onyxcutt4,essencelifet1,"('Life Quintessence', 3)"
onyxcutt4,Solvent,"(None, 2)"
opalcutt4,opalt4,"('Pristine Opal', 1)"
opalcutt4,essencespiritt1,"('Soul Quintessence', 3)"
opalcutt4,Solvent,"(None, 2)"
sapphirecutt4,sapphiret4,"('Pristine Sapphire', 1)"
sapphirecutt4,essencedeatht1,"('Death Quintessence', 3)"
sapphirecutt4,Solvent,"(None, 2)"
topazcutt4,topazt4,"('Pristine Topaz', 1)"
topazcutt4,essenceairt1,"('Air Quintessence', 3)"
topazcutt4,Solvent,"(None, 2)"
ambert4,ambert3,"('Brilliant Amber', 5)"
ambert4,essenceeartht1,"('Earth Quintessence', 1)"
ambert4,Solvent,"(None, 2)"
amethystt4,amethystt3,"('Brilliant Amethyst', 5)"
amethystt4,essencespiritt1,"('Soul Quintessence', 1)"
amethystt4,Solvent,"(None, 2)"
rubycutt4,rubyt4,"('Pristine Ruby', 1)"
rubycutt4,essencefiret1,"('Fire Quintessence', 3)"
rubycutt4,Solvent,"(None, 2)"
aquamarinet4,aquamarinet3,"('Brilliant Aquamarine', 5)"
aquamarinet4,essencewatert1,"('Water Quintessence', 1)"
aquamarinet4,Solvent,"(None, 2)"
carneliant4,carneliant3,"('Brilliant Carnelian', 5)"
carneliant4,essencefiret1,"('Fire Quintessence', 1)"
carneliant4,Solvent,"(None, 2)"
amuletopalt5,opalcutt4,"('Cut Pristine Opal', 1)"
amuletopalt5,Trinket Chains,"(None, 1)"
amuletopalt5,Trinket Gem Settings,"(None, 1)"
amuletopalt5,Precious Metals,"(None, 1)"
amuletaquamarinet5,aquamarinecutt4,"('Cut Pristine Aquamarine', 1)"
amuletaquamarinet5,Trinket Chains,"(None, 1)"
amuletaquamarinet5,Trinket Gem Settings,"(None, 1)"
amuletaquamarinet5,Precious Metals,"(None, 1)"
ringaquamarinet5,aquamarinecutt4,"('Cut Pristine Aquamarine', 1)"
ringaquamarinet5,Trinket Bands,"(None, 1)"
ringaquamarinet5,Trinket Gem Settings,"(None, 1)"
ringaquamarinet5,Precious Metals,"(None, 1)"
ringsapphiret5,sapphirecutt4,"('Cut Pristine Sapphire', 1)"
ringsapphiret5,Trinket Bands,"(None, 1)"
ringsapphiret5,Trinket Gem Settings,"(None, 1)"
ringsapphiret5,Precious Metals,"(None, 1)"
ringrubyt5,rubycutt4,"('Cut Pristine Ruby', 1)"
ringrubyt5,Trinket Bands,"(None, 1)"
ringrubyt5,Trinket Gem Settings,"(None, 1)"
ringrubyt5,Precious Metals,"(None, 1)"
amuletonyxt5,onyxcutt4,"('Cut Pristine Onyx', 1)"
amuletonyxt5,Trinket Chains,"(None, 1)"
amuletonyxt5,Trinket Gem Settings,"(None, 1)"
amuletonyxt5,Precious Metals,"(None, 1)"
amuletsapphiret5,sapphirecutt4,"('Cut Pristine Sapphire', 1)"
amuletsapphiret5,Trinket Chains,"(None, 1)"
amuletsapphiret5,Trinket Gem Settings,"(None, 1)"
amuletsapphiret5,Precious Metals,"(None, 1)"
earringsapphiret5,sapphirecutt4,"('Cut Pristine Sapphire', 1)"
earringsapphiret5,Trinket Hooks,"(None, 1)"
earringsapphiret5,Trinket Gem Settings,"(None, 1)"
earringsapphiret5,Precious Metals,"(None, 1)"
earringonyxt5,onyxcutt4,"('Cut Pristine Onyx', 1)"
earringonyxt5,Trinket Hooks,"(None, 1)"
earringonyxt5,Trinket Gem Settings,"(None, 1)"
earringonyxt5,Precious Metals,"(None, 1)"
earringopalt5,opalcutt4,"('Cut Pristine Opal', 1)"
earringopalt5,Trinket Hooks,"(None, 1)"
earringopalt5,Trinket Gem Settings,"(None, 1)"
earringopalt5,Precious Metals,"(None, 1)"
ringopalt5,opalcutt4,"('Cut Pristine Opal', 1)"
ringopalt5,Trinket Bands,"(None, 1)"
ringopalt5,Trinket Gem Settings,"(None, 1)"
ringopalt5,Precious Metals,"(None, 1)"
earringaquamarinet5,aquamarinecutt4,"('Cut Pristine Aquamarine', 1)"
earringaquamarinet5,Trinket Hooks,"(None, 1)"
earringaquamarinet5,Trinket Gem Settings,"(None, 1)"
earringaquamarinet5,Precious Metals,"(None, 1)"
amuletdiamondt5,diamondcutt4,"('Cut Pristine Diamond', 1)"
amuletdiamondt5,Trinket Chains,"(None, 1)"
amuletdiamondt5,Trinket Gem Settings,"(None, 1)"
amuletdiamondt5,Precious Metals,"(None, 1)"
earringrubyt5,rubycutt4,"('Cut Pristine Ruby', 1)"
earringrubyt5,Trinket Hooks,"(None, 1)"
earringrubyt5,Trinket Gem Settings,"(None, 1)"
earringrubyt5,Precious Metals,"(None, 1)"
ringonyxt5,onyxcutt4,"('Cut Pristine Onyx', 1)"
ringonyxt5,Trinket Bands,"(None, 1)"
ringonyxt5,Trinket Gem Settings,"(None, 1)"
ringonyxt5,Precious Metals,"(None, 1)"
amuletmoonstonet5,moonstonecutt4,"('Cut Pristine Moonstone', 1)"
amuletmoonstonet5,Trinket Chains,"(None, 1)"
amuletmoonstonet5,Trinket Gem Settings,"(None, 1)"
amuletmoonstonet5,Precious Metals,"(None, 1)"
amulettopazt5,topazcutt4,"('Cut Pristine Topaz', 1)"
amulettopazt5,Trinket Chains,"(None, 1)"
amulettopazt5,Trinket Gem Settings,"(None, 1)"
amulettopazt5,Precious Metals,"(None, 1)"
amuletjaspert5,jaspercutt4,"('Cut Pristine Jasper', 1)"
amuletjaspert5,Trinket Chains,"(None, 1)"
amuletjaspert5,Trinket Gem Settings,"(None, 1)"
amuletjaspert5,Precious Metals,"(None, 1)"
amuletemeraldt5,emeraldcutt4,"('Cut Pristine Emerald', 1)"
amuletemeraldt5,Trinket Chains,"(None, 1)"
amuletemeraldt5,Trinket Gem Settings,"(None, 1)"
amuletemeraldt5,Precious Metals,"(None, 1)"
amuletmalachitet5,malachitecutt4,"('Cut Pristine Malachite', 1)"
amuletmalachitet5,Trinket Chains,"(None, 1)"
amuletmalachitet5,Trinket Gem Settings,"(None, 1)"
amuletmalachitet5,Precious Metals,"(None, 1)"
amuletpearlt5,pearlt4,"('Pristine Pearl', 1)"
amuletpearlt5,Trinket Chains,"(None, 1)"
amuletpearlt5,Trinket Gem Settings,"(None, 1)"
amuletpearlt5,Precious Metals,"(None, 1)"
amuletambert5,ambercutt4,"('Cut Pristine Amber', 1)"
amuletambert5,Trinket Chains,"(None, 1)"
amuletambert5,Trinket Gem Settings,"(None, 1)"
amuletambert5,Precious Metals,"(None, 1)"
amuletamethystt5,amethystcutt4,"('Cut Pristine Amethyst', 1)"
amuletamethystt5,Trinket Chains,"(None, 1)"
amuletamethystt5,Trinket Gem Settings,"(None, 1)"
amuletamethystt5,Precious Metals,"(None, 1)"
amuletcarneliant5,carneliancutt4,"('Cut Pristine Carnelian', 1)"
amuletcarneliant5,Trinket Chains,"(None, 1)"
amuletcarneliant5,Trinket Gem Settings,"(None, 1)"
amuletcarneliant5,Precious Metals,"(None, 1)"
ringjaspert5,jaspercutt4,"('Cut Pristine Jasper', 1)"
ringjaspert5,Trinket Bands,"(None, 1)"
ringjaspert5,Trinket Gem Settings,"(None, 1)"
ringjaspert5,Precious Metals,"(None, 1)"
ringemeraldt5,emeraldcutt4,"('Cut Pristine Emerald', 1)"
ringemeraldt5,Trinket Bands,"(None, 1)"
ringemeraldt5,Trinket Gem Settings,"(None, 1)"
ringemeraldt5,Precious Metals,"(None, 1)"
ringtopazt5,topazcutt4,"('Cut Pristine Topaz', 1)"
ringtopazt5,Trinket Bands,"(None, 1)"
ringtopazt5,Trinket Gem Settings,"(None, 1)"
ringtopazt5,Precious Metals,"(None, 1)"
ringdiamondt5,diamondcutt4,"('Cut Pristine Diamond', 1)"
ringdiamondt5,Trinket Bands,"(None, 1)"
ringdiamondt5,Trinket Gem Settings,"(None, 1)"
ringdiamondt5,Precious Metals,"(None, 1)"
ringmalachitet5,malachitecutt4,"('Cut Pristine Malachite', 1)"
ringmalachitet5,Trinket Bands,"(None, 1)"
ringmalachitet5,Trinket Gem Settings,"(None, 1)"
ringmalachitet5,Precious Metals,"(None, 1)"
ringamethystt5,amethystcutt4,"('Cut Pristine Amethyst', 1)"
ringamethystt5,Trinket Bands,"(None, 1)"
ringamethystt5,Trinket Gem Settings,"(None, 1)"
ringamethystt5,Precious Metals,"(None, 1)"
ringpearlt5,pearlt4,"('Pristine Pearl', 1)"
ringpearlt5,Trinket Bands,"(None, 1)"
ringpearlt5,Trinket Gem Settings,"(None, 1)"
ringpearlt5,Precious Metals,"(None, 1)"
2hwarhammert5,Tier 5 Metals,"(None, 15)"
2hwarhammert5,Refined Wood,"(None, 3)"
2hwarhammert5,Leathers,"(None, 2)"
1hshielddt5,Tier 5 Metals,"(None, 13)"
1hshielddt5,Refined Wood,"(None, 2)"
1hshielddt5,Leathers,"(None, 1)"
1hshieldat5,Tier 5 Metals,"(None, 10)"
1hshieldat5,Refined Wood,"(None, 2)"
1hshieldat5,Leathers,"(None, 1)"
2hspeart5,Tier 5 Timber,"(None, 13)"
2hspeart5,Metals,"(None, 5)"
2hspeart5,Leathers,"(None, 2)"
1hshieldbt5,Tier 5 Metals,"(None, 11)"
1hshieldbt5,Refined Wood,"(None, 2)"
1hshieldbt5,Leathers,"(None, 1)"
2hgreataxet5,Tier 5 Metals,"(None, 15)"
2hgreataxet5,Refined Wood,"(None, 3)"
2hgreataxet5,Leathers,"(None, 2)"
ringmoonstonet5,moonstonecutt4,"('Cut Pristine Moonstone', 1)"
ringmoonstonet5,Trinket Bands,"(None, 1)"
ringmoonstonet5,Trinket Gem Settings,"(None, 1)"
ringmoonstonet5,Precious Metals,"(None, 1)"
1hhatchett5,Tier 5 Metals,"(None, 10)"
1hhatchett5,Refined Wood,"(None, 2)"
1hhatchett5,Leathers,"(None, 1)"
2hmuskett5,Tier 5 Metals,"(None, 15)"
2hmuskett5,Refined Wood,"(None, 3)"
2hmuskett5,Leathers,"(None, 2)"
2hpickt5,Tier 5 Metals,"(None, 15)"
2hpickt5,Refined Wood,"(None, 3)"
2hpickt5,Leathers,"(None, 2)"
1hskinningknifet5,Tier 5 Metals,"(None, 10)"
1hskinningknifet5,Refined Wood,"(None, 2)"
1hskinningknifet5,Leathers,"(None, 1)"
arrowt5,ingott5,"('Orichalcum Ingot', 1)"
arrowt5,timbert5,"('Ironwood Planks', 2)"
arrowt5,feathert1,"('Feathers', 3)"
1hsicklet5,Tier 5 Metals,"(None, 10)"
1hsicklet5,Refined Wood,"(None, 2)"
1hsicklet5,Leathers,"(None, 1)"
2hbowt5,Tier 5 Timber,"(None, 15)"
2hbowt5,Leathers,"(None, 3)"
2hbowt5,Cloth,"(None, 2)"
2haxet5,Tier 5 Metals,"(None, 15)"
2haxet5,Refined Wood,"(None, 3)"
2haxet5,Leathers,"(None, 2)"
2hfishingpolet5,Tier 5 Timber,"(None, 15)"
2hfishingpolet5,Leathers,"(None, 3)"
2hfishingpolet5,Cloth,"(None, 2)"
shott5,ingott5,"('Orichalcum Ingot', 1)"
shott5,clotht5,"('Infused Silk', 3)"
shott5,gunpowdert2,"('Gunpowder', 1)"
heavyhead_platet5,Tier 5 Metals,"(None, 8)"
heavyhead_platet5,Leathers,"(None, 6)"
heavyhead_platet5,Cloth,"(None, 4)"
heavychest_platet5,Tier 5 Metals,"(None, 16)"
heavychest_platet5,Leathers,"(None, 12)"
heavychest_platet5,Cloth,"(None, 7)"
heavyhands_platet5,Tier 5 Metals,"(None, 4)"
heavyhands_platet5,Leathers,"(None, 4)"
heavyhands_platet5,Cloth,"(None, 1)"
heavylegs_platet5,Tier 5 Metals,"(None, 10)"
heavylegs_platet5,Leathers,"(None, 6)"
heavylegs_platet5,Cloth,"(None, 2)"
mediumchest_leathert5,Tier 5 Leather,"(None, 22)"
mediumchest_leathert5,Cloth,"(None, 12)"
mediumchest_leathert5,Metals,"(None, 1)"
mediumhands_leathert5,Tier 5 Leather,"(None, 4)"
mediumhands_leathert5,Cloth,"(None, 4)"
mediumhands_leathert5,Metals,"(None, 1)"
mediumlegs_leathert5,Tier 5 Leather,"(None, 10)"
mediumlegs_leathert5,Cloth,"(None, 6)"
