Source,Target,Weight
collarjadet1,heavylegs_crafteddungeon5t4,10
Tier 4 Metals,heavylegs_crafteddungeon5t4,10
Leathers,heavylegs_crafteddungeon5t4,6
Cloth,heavylegs_crafteddungeon5t4,2
corruptedtalismant1,mediumhead_crafteddungeon4t4,10
Tier 4 Leather,mediumhead_crafteddungeon4t4,11
Cloth,mediumhead_crafteddungeon4t4,6
Metals,mediumhead_crafteddungeon4t4,1
collarjadet1,mediumhead_crafteddungeon5t4,10
Tier 4 Leather,mediumhead_crafteddungeon5t4,11
Cloth,mediumhead_crafteddungeon5t4,6
Metals,mediumhead_crafteddungeon5t4,1
corruptedtalismant1,mediumchest_crafteddungeon4t4,10
Tier 4 Leather,mediumchest_crafteddungeon4t4,22
Cloth,mediumchest_crafteddungeon4t4,12
Metals,mediumchest_crafteddungeon4t4,1
collarjadet1,mediumchest_crafteddungeon5t4,10
Tier 4 Leather,mediumchest_crafteddungeon5t4,22
Cloth,mediumchest_crafteddungeon5t4,12
Metals,mediumchest_crafteddungeon5t4,1
corruptedtalismant1,mediumhands_crafteddungeon4t4,10
Tier 4 Leather,mediumhands_crafteddungeon4t4,4
Cloth,mediumhands_crafteddungeon4t4,4
Metals,mediumhands_crafteddungeon4t4,1
intbonust2,intbonust3,4
transmutationcatalystt4,intbonust3,1
collarjadet1,mediumhands_crafteddungeon5t4,10
Tier 4 Leather,mediumhands_crafteddungeon5t4,4
Cloth,mediumhands_crafteddungeon5t4,4
Metals,mediumhands_crafteddungeon5t4,1
focbonust2,focbonust3,4
transmutationcatalystt4,focbonust3,1
corruptedtalismant1,mediumlegs_crafteddungeon4t4,10
Tier 4 Leather,mediumlegs_crafteddungeon4t4,10
Cloth,mediumlegs_crafteddungeon4t4,6
Metals,mediumlegs_crafteddungeon4t4,2
conbonust2,conbonust3,4
transmutationcatalystt4,conbonust3,1
strdexbonust2,strdexbonust3,4
transmutationcatalystt4,strdexbonust3,1
strintbonust2,strintbonust3,4
transmutationcatalystt4,strintbonust3,1
strconbonust2,strconbonust3,4
transmutationcatalystt4,strconbonust3,1
strfocbonust2,strfocbonust3,4
transmutationcatalystt4,strfocbonust3,1
dexconbonust2,dexconbonust3,4
transmutationcatalystt4,dexconbonust3,1
dexstrbonust2,dexstrbonust3,4
transmutationcatalystt4,dexstrbonust3,1
dexintbonust2,dexintbonust3,4
transmutationcatalystt4,dexintbonust3,1
dexfocbonust2,dexfocbonust3,4
transmutationcatalystt4,dexfocbonust3,1
intstrbonust2,intstrbonust3,4
transmutationcatalystt4,intstrbonust3,1
intdexbonust2,intdexbonust3,4
transmutationcatalystt4,intdexbonust3,1
condexbonust2,condexbonust3,4
transmutationcatalystt4,condexbonust3,1
intfocbonust2,intfocbonust3,4
transmutationcatalystt4,intfocbonust3,1
constrbonust2,constrbonust3,4
transmutationcatalystt4,constrbonust3,1
intconbonust2,intconbonust3,4
transmutationcatalystt4,intconbonust3,1
conintbonust2,conintbonust3,4
transmutationcatalystt4,conintbonust3,1
confocbonust2,confocbonust3,4
transmutationcatalystt4,confocbonust3,1
focstrbonust2,focstrbonust3,4
transmutationcatalystt4,focstrbonust3,1
focintbonust2,focintbonust3,4
transmutationcatalystt4,focintbonust3,1
focdexbonust2,focdexbonust3,4
transmutationcatalystt4,focdexbonust3,1
focconbonust2,focconbonust3,4
transmutationcatalystt4,focconbonust3,1
oilt1,coatingangryeartht4,1
Tier 4 Offensive Reagents,coatingangryeartht4,1
Fire Reagents,coatingangryeartht4,1
Death Reagents,coatingangryeartht4,1
watert1,dyeb117,3
pigmentred,dyeb117,2
pigmentmagenta,dyeb117,1
timbert4,house_housingitem_settler_armoire01_c,35
ingott4,house_housingitem_settler_armoire01_c,10
woodstaint4,house_housingitem_settler_armoire01_c,2
watert1,potionboostfireabst4,1
Tier 4 Protective Reagents,potionboostfireabst4,1
Air Reagents,potionboostfireabst4,1
Spirit Reagents,potionboostfireabst4,1
clotht4,house_housingitem_rug_settler_decor_floor_rug03,25
leathert4,house_housingitem_rug_settler_decor_floor_rug03,25
fibert5,house_housingitem_rug_settler_decor_floor_rug03,15
timbert4,house_housingitem_settler_decor_garden_windchimes02,10
ingott3,house_housingitem_settler_decor_garden_windchimes02,5
fibert1,house_housingitem_settler_decor_garden_windchimes02,5
timbert4,house_housingitem_settler_shelf01_c,35
ingott4,house_housingitem_settler_shelf01_c,10
woodstaint4,house_housingitem_settler_shelf01_c,2
timbert4,house_housingitem_settler_stove01_c,35
ingott4,house_housingitem_settler_stove01_c,10
woodstaint4,house_housingitem_settler_stove01_c,2
watert1,dyeb157,3
pigmentcyan,dyeb157,2
pigmentgreen,dyeb157,1
Gemstones,gemstonedustt4,3
alchemyairt3,proficiencyboostert4,1
alchemyspiritt3,proficiencyboostert4,1
watert1,proficiencyboostert4,1
alchemyeartht3,oakfleshbalmt4,1
alchemywatert3,oakfleshbalmt4,1
oilt1,oakfleshbalmt4,1
blockt4,honingstonet4,1
alchemydeatht3,honingstonet4,1
alchemyfiret3,honingstonet4,1
timbert4,incenset4,1
herbt1,incenset4,1
cinnamont1,incenset4,1
charcoalt1,incenset4,1
fishingclamssmallt2,foodstrt4,1
potatot1,foodstrt4,1
oniont1,foodstrt4,1
milkt1,foodstrt4,1
flourt1,foodstrt4,1
garlict1,foodstrt4,1
watert1,dyeb114,3
pigmentbrown,dyeb114,2
pigmentred,dyeb114,1
timbert4,house_housingitem_table_settler_bedsidetable_c,30
ingott4,house_housingitem_table_settler_bedsidetable_c,15
woodstaint4,house_housingitem_table_settler_bedsidetable_c,2
timbert4,house_housingitem_table_settler_desk01_c,30
ingott4,house_housingitem_table_settler_desk01_c,15
woodstaint4,house_housingitem_table_settler_desk01_c,2
venisont1,foodstrdext4,1
squasht1,foodstrdext4,1
potatot1,foodstrdext4,1
mushroomt1,foodstrdext4,1
saget1,foodstrdext4,1
oniont1,foodstrdext4,1
timbert4,house_housingitem_table_settler_table01_c,30
ingott4,house_housingitem_table_settler_table01_c,15
woodstaint4,house_housingitem_table_settler_table01_c,2
watert1,dyeb129,3
pigmentorange,dyeb129,2
pigmentyellow,dyeb129,1
timbert4,house_housingitem_table_settler_table02_c,30
ingott4,house_housingitem_table_settler_table02_c,15
woodstaint4,house_housingitem_table_settler_table02_c,2
bearflankt1,foodstrcont4,1
basilt1,foodstrcont4,1
cheeset1,foodstrcont4,1
mushroomt1,foodstrcont4,1
garlict1,foodstrcont4,1
saltt1,foodstrcont4,1
turkeybreastt1,foodstrintt4,1
basilt1,foodstrintt4,1
cookingoilt1,foodstrintt4,1
nutt1,foodstrintt4,1
cheeset1,foodstrintt4,1
garlict1,foodstrintt4,1
alchemyeartht3,essenceeartht1,3
timbert4,house_housingitem_bed_pirate_bed01_a,30
ingott4,house_housingitem_bed_pirate_bed01_a,15
woodstaint4,house_housingitem_bed_pirate_bed01_a,2
alchemyairt3,essenceairt1,3
alchemyfiret3,essencefiret1,3
alchemywatert3,essencewatert1,3
alchemyspiritt3,essencespiritt1,3
alchemylifet3,essencelifet1,3
alchemydeatht3,essencedeatht1,3
timbert4,house_housingitem_chair_pirate_stool_b,15
ingott4,house_housingitem_chair_pirate_stool_b,10
woodstaint4,house_housingitem_chair_pirate_stool_b,1
wolfloint1,foodintdext4,1
cookingoilt1,foodintdext4,1
garlict1,foodintdext4,1
cinnamont1,foodintdext4,1
peppercornt1,foodintdext4,1
honeyt1,foodintdext4,1
timbert4,house_housingitem_pirate_armoire01_a,30
ingott4,house_housingitem_pirate_armoire01_a,15
woodstaint4,house_housingitem_pirate_armoire01_a,2
timbert4,house_housingitem_pirate_armoire01_b,30
ingott4,house_housingitem_pirate_armoire01_b,15
woodstaint4,house_housingitem_pirate_armoire01_b,2
watert1,dyeb115,3
pigmentbrown,dyeb115,2
pigmentyellow,dyeb115,1
turkeybreastt1,foodintcont4,1
cranberryt1,foodintcont4,1
oranget1,foodintcont4,1
saget1,foodintcont4,1
rosemaryt1,foodintcont4,1
thymet1,foodintcont4,1
timbert4,house_housingitem_pirate_bedsidetable_a,30
ingott4,house_housingitem_pirate_bedsidetable_a,15
woodstaint4,house_housingitem_pirate_bedsidetable_a,2
ingott4,1hlongsword_balanceoftimet3,14
leathert4,1hlongsword_balanceoftimet3,8
timbert4,1hlongsword_balanceoftimet3,3
ingotprecioust3,1hlongsword_balanceoftimet3,4
blessedcruciblet1,1hlongsword_balanceoftimet3,4
brightscalehidet1,1hlongsword_balanceoftimet3,2
meatsquidt1,foodintt4,1
garlict1,foodintt4,1
oniont1,foodintt4,1
parsleyt1,foodintt4,1
tomatot1,foodintt4,1
cookingoilt1,foodintt4,1
hamhockt1,foodintfoct4,1
saltt1,foodintfoct4,1
applet1,foodintfoct4,1
buttert1,foodintfoct4,1
cinnamont1,foodintfoct4,1
honeyt1,foodintfoct4,1
alchemylifet3,2hstafflife_devoutworryt4,20
timbert4,2hstafflife_devoutworryt4,15
ingott4,2hstafflife_devoutworryt4,5
ingotprecioust3,2hstafflife_devoutworryt4,4
blessedcruciblet1,2hstafflife_devoutworryt4,4
glintwoolt1,2hstafflife_devoutworryt4,2
watert1,dyeb123,3
pigmentorange,dyeb123,2
pigmentblack,dyeb123,1
ingott4,2hmusket_malefactiont4,20
timbert4,2hmusket_malefactiont4,15
leathert4,2hmusket_malefactiont4,5
ingotprecioust3,2hmusket_malefactiont4,4
azuritechunkt1,2hmusket_malefactiont4,4
shifthidet1,2hmusket_malefactiont4,2
timbert4,house_housingitem_pirate_bedsidetable_b,30
ingott4,house_housingitem_pirate_bedsidetable_b,15
woodstaint4,house_housingitem_pirate_bedsidetable_b,2
ingott4,2hwarhammer_hammerofforgottendreamst4,20
leathert4,2hwarhammer_hammerofforgottendreamst4,15
timbert4,2hwarhammer_hammerofforgottendreamst4,5
ingotprecioust3,2hwarhammer_hammerofforgottendreamst4,4
blessedcruciblet1,2hwarhammer_hammerofforgottendreamst4,4
brightscalehidet1,2hwarhammer_hammerofforgottendreamst4,2
alchemyfiret3,2hstafffire_insatiablewantt4,20
timbert4,2hstafffire_insatiablewantt4,15
ingott4,2hstafffire_insatiablewantt4,5
ingotprecioust3,2hstafffire_insatiablewantt4,4
quillbarkt1,2hstafffire_insatiablewantt4,4
scalecordt1,2hstafffire_insatiablewantt4,2
wolfloint1,foodconstrt4,1
squasht1,foodconstrt4,1
buttert1,foodconstrt4,1
cinnamont1,foodconstrt4,1
sugart1,foodconstrt4,1
gingert1,foodconstrt4,1
timbert4,house_housingitem_pirate_bookcase01_a,30
ingott4,house_housingitem_pirate_bookcase01_a,15
woodstaint4,house_housingitem_pirate_bookcase01_a,2
ingott4,2hgreataxe_headsmant4,20
leathert4,2hgreataxe_headsmant4,15
timbert4,2hgreataxe_headsmant4,5
ingotprecioust3,2hgreataxe_headsmant4,4
azuritechunkt1,2hgreataxe_headsmant4,4
shifthidet1,2hgreataxe_headsmant4,2
ingott4,2hspear_bloodrightt4,20
timbert4,2hspear_bloodrightt4,15
leathert4,2hspear_bloodrightt4,5
ingotprecioust3,2hspear_bloodrightt4,4
blessedcruciblet1,2hspear_bloodrightt4,4
shifthidet1,2hspear_bloodrightt4,2
timbert4,2hbow_watchfuleyet4,20
clotht4,2hbow_watchfuleyet4,15
leathert4,2hbow_watchfuleyet4,5
ingotprecioust3,2hbow_watchfuleyet4,4
quillbarkt1,2hbow_watchfuleyet4,4
glintwoolt1,2hbow_watchfuleyet4,2
hamhockt1,foodcondext4,1
blueberryt1,foodcondext4,1
honeyt1,foodcondext4,1
broccolit1,foodcondext4,1
carrott1,foodcondext4,1
cauliflowert1,foodcondext4,1
collarjadet1,heavyhead_crafteddungeon5t4,10
Tier 4 Metals,heavyhead_crafteddungeon5t4,8
Leathers,heavyhead_crafteddungeon5t4,6
Cloth,heavyhead_crafteddungeon5t4,4
watert1,dyeb169,3
pigmentmagenta,dyeb169,2
pigmentbrown,dyeb169,1
alchemywatert3,1hgauntletice_subduerswratht4,20
leathert4,1hgauntletice_subduerswratht4,15
ingott4,1hgauntletice_subduerswratht4,5
ingotprecioust3,1hgauntletice_subduerswratht4,4
quillbarkt1,1hgauntletice_subduerswratht4,4
scalecordt1,1hgauntletice_subduerswratht4,2
turkeybreastt1,foodconintt4,1
breadt1,foodconintt4,1
seasoningblendt1,foodconintt4,1
buttert1,foodconintt4,1
mushroomt1,foodconintt4,1
oniont1,foodconintt4,1
timbert4,house_housingitem_pirate_bookcase01_b,30
ingott4,house_housingitem_pirate_bookcase01_b,15
woodstaint4,house_housingitem_pirate_bookcase01_b,2
ingott4,1hthrowingaxe_contingencyplant4,14
leathert4,1hthrowingaxe_contingencyplant4,8
timbert4,1hthrowingaxe_contingencyplant4,3
ingotprecioust3,1hthrowingaxe_contingencyplant4,4
blessedcruciblet1,1hthrowingaxe_contingencyplant4,4
brightscalehidet1,1hthrowingaxe_contingencyplant4,2
ingott4,1hrapier_tacticiansrapiert4,14
leathert4,1hrapier_tacticiansrapiert4,8
timbert4,1hrapier_tacticiansrapiert4,3
ingotprecioust3,1hrapier_tacticiansrapiert4,4
azuritechunkt1,1hrapier_tacticiansrapiert4,4
shifthidet1,1hrapier_tacticiansrapiert4,2
timbert4,house_housingitem_pirate_bookcase02_a,30
ingott4,house_housingitem_pirate_bookcase02_a,15
woodstaint4,house_housingitem_pirate_bookcase02_a,2
meatsquidt1,foodcont4,1
ricet1,foodcont4,1
mushroomt1,foodcont4,1
cheeset1,foodcont4,1
tomatot1,foodcont4,1
garlict1,foodcont4,1
watert1,dyeb152,3
pigmentcyan,dyeb152,2
pigmentblue,dyeb152,1
timbert4,house_housingitem_pirate_bookcase02_b,30
ingott4,house_housingitem_pirate_bookcase02_b,15
woodstaint4,house_housingitem_pirate_bookcase02_b,2
hamhockt1,foodfocdext4,1
berryt1,foodfocdext4,1
cranberryt1,foodfocdext4,1
blueberryt1,foodfocdext4,1
honeyt1,foodfocdext4,1
buttert1,foodfocdext4,1
timbert4,house_housingitem_pirate_cabinet02_a,30
ingott4,house_housingitem_pirate_cabinet02_a,15
woodstaint4,house_housingitem_pirate_cabinet02_a,2
timbert4,house_housingitem_table_pirate_table01_a,30
ingott4,house_housingitem_table_pirate_table01_a,15
woodstaint4,house_housingitem_table_pirate_table01_a,2
ingott4,1hlongsword_dowsingbladet4,14
leathert4,1hlongsword_dowsingbladet4,8
timbert4,1hlongsword_dowsingbladet4,3
ingotprecioust3,1hlongsword_dowsingbladet4,4
azuritechunkt1,1hlongsword_dowsingbladet4,4
shifthidet1,1hlongsword_dowsingbladet4,2
ingott4,1hrapier_archmagessteelwandt4,14
leathert4,1hrapier_archmagessteelwandt4,8
timbert4,1hrapier_archmagessteelwandt4,3
ingotprecioust3,1hrapier_archmagessteelwandt4,4
blessedcruciblet1,1hrapier_archmagessteelwandt4,4
brightscalehidet1,1hrapier_archmagessteelwandt4,2
ingott4,1hthrowingaxe_archmagesassistantt4,14
leathert4,1hthrowingaxe_archmagesassistantt4,8
timbert4,1hthrowingaxe_archmagesassistantt4,3
ingotprecioust3,1hthrowingaxe_archmagesassistantt4,4
blessedcruciblet1,1hthrowingaxe_archmagesassistantt4,4
brightscalehidet1,1hthrowingaxe_archmagesassistantt4,2
poultryt1,foodfocintt4,1
hamhockt1,foodfocintt4,1
cheeset1,foodfocintt4,1
buttert1,foodfocintt4,1
rosemaryt1,foodfocintt4,1
thymet1,foodfocintt4,1
watert1,dyeb102,3
pigmentblack,dyeb102,2
pigmentorange,dyeb102,1
timbert4,house_housingitem_table_pirate_dresser01_a,30
ingott4,house_housingitem_table_pirate_dresser01_a,15
woodstaint4,house_housingitem_table_pirate_dresser01_a,2
timbert4,house_housingitem_pirate_cabinet02_b,30
ingott4,house_housingitem_pirate_cabinet02_b,15
woodstaint4,house_housingitem_pirate_cabinet02_b,2
turkeybreastt1,foodfoccont4,1
oranget1,foodfoccont4,1
thymet1,foodfoccont4,1
cookingoilt1,foodfoccont4,1
garlict1,foodfoccont4,1
oniont1,foodfoccont4,1
clotht4,house_housingitem_pirate_decor_curtain01_a,15
ingott4,house_housingitem_pirate_decor_curtain01_a,5
pigmentgreen,house_housingitem_pirate_decor_curtain01_a,3
ingott4,1hlongsword_shatterslasht4,14
leathert4,1hlongsword_shatterslasht4,8
timbert4,1hlongsword_shatterslasht4,3
ingotprecioust3,1hlongsword_shatterslasht4,4
azuritechunkt1,1hlongsword_shatterslasht4,4
shifthidet1,1hlongsword_shatterslasht4,2
ingott4,2hmusket_rifleofsinisterdeedst4,20
timbert4,2hmusket_rifleofsinisterdeedst4,15
leathert4,2hmusket_rifleofsinisterdeedst4,5
ingotprecioust3,2hmusket_rifleofsinisterdeedst4,4
azuritechunkt1,2hmusket_rifleofsinisterdeedst4,4
shifthidet1,2hmusket_rifleofsinisterdeedst4,2
alchemylifet3,2hstafflife_balanceoflifet4,20
timbert4,2hstafflife_balanceoflifet4,15
ingott4,2hstafflife_balanceoflifet4,5
ingotprecioust3,2hstafflife_balanceoflifet4,4
azuritechunkt1,2hstafflife_balanceoflifet4,4
glintwoolt1,2hstafflife_balanceoflifet4,2
turkeybreastt1,foodfoct4,1
pastrycrustt1,foodfoct4,1
carrott1,foodfoct4,1
potatot1,foodfoct4,1
broccolit1,foodfoct4,1
milkt1,foodfoct4,1
watert1,dyeb131,3
pigmentyellow,dyeb131,2
pigmentblack,dyeb131,1
timbert4,house_housingitem_storage_t3_settler,30
ingott4,house_housingitem_storage_t3_settler,15
woodstaint4,house_housingitem_storage_t3_settler,1
holdingrunet4,house_housingitem_storage_t3_settler,1
timbert4,house_housingitem_table_pirate_desk01_b,30
ingott4,house_housingitem_table_pirate_desk01_b,15
woodstaint4,house_housingitem_table_pirate_desk01_b,2
ingott4,2hwarhammer_serendipityt4,20
leathert4,2hwarhammer_serendipityt4,15
timbert4,2hwarhammer_serendipityt4,5
ingotprecioust3,2hwarhammer_serendipityt4,4
azuritechunkt1,2hwarhammer_serendipityt4,4
shifthidet1,2hwarhammer_serendipityt4,2
alchemyfiret3,2hstafffire_magmacorestafft4,20
timbert4,2hstafffire_magmacorestafft4,15
ingott4,2hstafffire_magmacorestafft4,5
ingotprecioust3,2hstafffire_magmacorestafft4,4
ebonwoodt1,2hstafffire_magmacorestafft4,4
scalecordt1,2hstafffire_magmacorestafft4,2
clotht4,house_housingitem_pirate_decor_curtain02_a,15
ingott4,house_housingitem_pirate_decor_curtain02_a,5
pigmentgreen,house_housingitem_pirate_decor_curtain02_a,3
ingott4,2hspear_irreverentedget4,20
timbert4,2hspear_irreverentedget4,15
leathert4,2hspear_irreverentedget4,5
ingotprecioust3,2hspear_irreverentedget4,4
azuritechunkt1,2hspear_irreverentedget4,4
brightscalehidet1,2hspear_irreverentedget4,2
ingott4,2hgreataxe_hulkingberserkersbattleaxet4,20
leathert4,2hgreataxe_hulkingberserkersbattleaxet4,15
timbert4,2hgreataxe_hulkingberserkersbattleaxet4,5
ingotprecioust3,2hgreataxe_hulkingberserkersbattleaxet4,4
azuritechunkt1,2hgreataxe_hulkingberserkersbattleaxet4,4
shifthidet1,2hgreataxe_hulkingberserkersbattleaxet4,2
clotht4,house_housingitem_pirate_decor_curtain03_a,15
ingott4,house_housingitem_pirate_decor_curtain03_a,5
pigmentgreen,house_housingitem_pirate_decor_curtain03_a,3
timbert4,house_housingitem_table_pirate_desk01_a,30
ingott4,house_housingitem_table_pirate_desk01_a,15
woodstaint4,house_housingitem_table_pirate_desk01_a,2
alchemywatert3,1hgauntletice_brineofthefrostyshoret4,20
leathert4,1hgauntletice_brineofthefrostyshoret4,15
ingott4,1hgauntletice_brineofthefrostyshoret4,5
ingotprecioust3,1hgauntletice_brineofthefrostyshoret4,4
ebonwoodt1,1hgauntletice_brineofthefrostyshoret4,4
scalecordt1,1hgauntletice_brineofthefrostyshoret4,2
watert1,dyeb140,3
pigmentgreen,dyeb140,2
pigmentblack,dyeb140,1
timbert4,house_housingitem_pirate_shelf01_a,15
ingott4,house_housingitem_pirate_shelf01_a,10
woodstaint4,house_housingitem_pirate_shelf01_a,1
timbert4,2hbow_longbowofthearcaneeyet4,20
clotht4,2hbow_longbowofthearcaneeyet4,15
leathert4,2hbow_longbowofthearcaneeyet4,5
ingotprecioust3,2hbow_longbowofthearcaneeyet4,4
ebonwoodt1,2hbow_longbowofthearcaneeyet4,4
glintwoolt1,2hbow_longbowofthearcaneeyet4,2
clotht4,house_housingitem_rug_pirate_decor_rug01,15
clothweavet4,house_housingitem_rug_pirate_decor_rug01,5
fibert4,house_housingitem_rug_pirate_decor_rug01,5
ingott4,1hrapier_tearstealrapiert4,14
leathert4,1hrapier_tearstealrapiert4,8
timbert4,1hrapier_tearstealrapiert4,3
ingotprecioust3,1hrapier_tearstealrapiert4,4
azuritechunkt1,1hrapier_tearstealrapiert4,4
shifthidet1,1hrapier_tearstealrapiert4,2
ingott4,1hthrowingaxe_sandscribet4,14
leathert4,1hthrowingaxe_sandscribet4,8
timbert4,1hthrowingaxe_sandscribet4,3
ingotprecioust3,1hthrowingaxe_sandscribet4,4
azuritechunkt1,1hthrowingaxe_sandscribet4,4
scarhidet1,1hthrowingaxe_sandscribet4,2
timbert4,house_housingitem_pirate_shelf01_b,15
ingott4,house_housingitem_pirate_shelf01_b,10
woodstaint4,house_housingitem_pirate_shelf01_b,1
timbert4,house_housingitem_pirate_stove01_b,15
ingott4,house_housingitem_pirate_stove01_b,10
woodstaint4,house_housingitem_pirate_stove01_b,1
ambert4,ambercutt4,1
essenceeartht1,ambercutt4,3
Solvent,ambercutt4,2
amethystt4,amethystcutt4,1
essencespiritt1,amethystcutt4,3
Solvent,amethystcutt4,2
aquamarinet4,aquamarinecutt4,1
essencewatert1,aquamarinecutt4,3
Solvent,aquamarinecutt4,2
carneliant4,carneliancutt4,1
essencefiret1,carneliancutt4,3
Solvent,carneliancutt4,2
diamondt4,diamondcutt4,1
essencelifet1,diamondcutt4,3
Solvent,diamondcutt4,2
emeraldt4,emeraldcutt4,1
essenceeartht1,emeraldcutt4,3
Solvent,emeraldcutt4,2
jaspert4,jaspercutt4,1
essenceairt1,jaspercutt4,3
Solvent,jaspercutt4,2
malachitet4,malachitecutt4,1
essencespiritt1,malachitecutt4,3
Solvent,malachitecutt4,2
moonstonet4,moonstonecutt4,1
essencedeatht1,moonstonecutt4,3
Solvent,moonstonecutt4,2
onyxt4,onyxcutt4,1
essencelifet1,onyxcutt4,3
Solvent,onyxcutt4,2
opalt4,opalcutt4,1
essencespiritt1,opalcutt4,3
Solvent,opalcutt4,2
sapphiret4,sapphirecutt4,1
essencedeatht1,sapphirecutt4,3
Solvent,sapphirecutt4,2
topazt4,topazcutt4,1
essenceairt1,topazcutt4,3
Solvent,topazcutt4,2
ambert3,ambert4,5
essenceeartht1,ambert4,1
Solvent,ambert4,2
amethystt3,amethystt4,5
essencespiritt1,amethystt4,1
Solvent,amethystt4,2
rubyt4,rubycutt4,1
essencefiret1,rubycutt4,3
Solvent,rubycutt4,2
aquamarinet3,aquamarinet4,5
essencewatert1,aquamarinet4,1
Solvent,aquamarinet4,2
carneliant3,carneliant4,5
essencefiret1,carneliant4,1
Solvent,carneliant4,2
opalcutt4,amuletopalt5,1
Trinket Chains,amuletopalt5,1
Trinket Gem Settings,amuletopalt5,1
Precious Metals,amuletopalt5,1
aquamarinecutt4,amuletaquamarinet5,1
Trinket Chains,amuletaquamarinet5,1
Trinket Gem Settings,amuletaquamarinet5,1
Precious Metals,amuletaquamarinet5,1
aquamarinecutt4,ringaquamarinet5,1
Trinket Bands,ringaquamarinet5,1
Trinket Gem Settings,ringaquamarinet5,1
Precious Metals,ringaquamarinet5,1
sapphirecutt4,ringsapphiret5,1
Trinket Bands,ringsapphiret5,1
Trinket Gem Settings,ringsapphiret5,1
Precious Metals,ringsapphiret5,1
rubycutt4,ringrubyt5,1
Trinket Bands,ringrubyt5,1
Trinket Gem Settings,ringrubyt5,1
Precious Metals,ringrubyt5,1
onyxcutt4,amuletonyxt5,1
Trinket Chains,amuletonyxt5,1
Trinket Gem Settings,amuletonyxt5,1
Precious Metals,amuletonyxt5,1
sapphirecutt4,amuletsapphiret5,1
Trinket Chains,amuletsapphiret5,1
Trinket Gem Settings,amuletsapphiret5,1
Precious Metals,amuletsapphiret5,1
sapphirecutt4,earringsapphiret5,1
Trinket Hooks,earringsapphiret5,1
Trinket Gem Settings,earringsapphiret5,1
Precious Metals,earringsapphiret5,1
onyxcutt4,earringonyxt5,1
Trinket Hooks,earringonyxt5,1
Trinket Gem Settings,earringonyxt5,1
Precious Metals,earringonyxt5,1
opalcutt4,earringopalt5,1
Trinket Hooks,earringopalt5,1
Trinket Gem Settings,earringopalt5,1
Precious Metals,earringopalt5,1
opalcutt4,ringopalt5,1
Trinket Bands,ringopalt5,1
Trinket Gem Settings,ringopalt5,1
Precious Metals,ringopalt5,1
aquamarinecutt4,earringaquamarinet5,1
Trinket Hooks,earringaquamarinet5,1
Trinket Gem Settings,earringaquamarinet5,1
Precious Metals,earringaquamarinet5,1
diamondcutt4,amuletdiamondt5,1
Trinket Chains,amuletdiamondt5,1
Trinket Gem Settings,amuletdiamondt5,1
Precious Metals,amuletdiamondt5,1
rubycutt4,earringrubyt5,1
Trinket Hooks,earringrubyt5,1
Trinket Gem Settings,earringrubyt5,1
Precious Metals,earringrubyt5,1
onyxcutt4,ringonyxt5,1
Trinket Bands,ringonyxt5,1
Trinket Gem Settings,ringonyxt5,1
Precious Metals,ringonyxt5,1
moonstonecutt4,amuletmoonstonet5,1
Trinket Chains,amuletmoonstonet5,1
Trinket Gem Settings,amuletmoonstonet5,1
Precious Metals,amuletmoonstonet5,1
topazcutt4,amulettopazt5,1
Trinket Chains,amulettopazt5,1
Trinket Gem Settings,amulettopazt5,1
Precious Metals,amulettopazt5,1
jaspercutt4,amuletjaspert5,1
Trinket Chains,amuletjaspert5,1
Trinket Gem Settings,amuletjaspert5,1
Precious Metals,amuletjaspert5,1
emeraldcutt4,amuletemeraldt5,1
Trinket Chains,amuletemeraldt5,1
Trinket Gem Settings,amuletemeraldt5,1
Precious Metals,amuletemeraldt5,1
malachitecutt4,amuletmalachitet5,1
Trinket Chains,amuletmalachitet5,1
Trinket Gem Settings,amuletmalachitet5,1
Precious Metals,amuletmalachitet5,1
pearlt4,amuletpearlt5,1
Trinket Chains,amuletpearlt5,1
Trinket Gem Settings,amuletpearlt5,1
Precious Metals,amuletpearlt5,1
ambercutt4,amuletambert5,1
Trinket Chains,amuletambert5,1
Trinket Gem Settings,amuletambert5,1
Precious Metals,amuletambert5,1
amethystcutt4,amuletamethystt5,1
Trinket Chains,amuletamethystt5,1
Trinket Gem Settings,amuletamethystt5,1
Precious Metals,amuletamethystt5,1
carneliancutt4,amuletcarneliant5,1
Trinket Chains,amuletcarneliant5,1
Trinket Gem Settings,amuletcarneliant5,1
Precious Metals,amuletcarneliant5,1
jaspercutt4,ringjaspert5,1
Trinket Bands,ringjaspert5,1
Trinket Gem Settings,ringjaspert5,1
Precious Metals,ringjaspert5,1
emeraldcutt4,ringemeraldt5,1
Trinket Bands,ringemeraldt5,1
Trinket Gem Settings,ringemeraldt5,1
Precious Metals,ringemeraldt5,1
topazcutt4,ringtopazt5,1
Trinket Bands,ringtopazt5,1
Trinket Gem Settings,ringtopazt5,1
Precious Metals,ringtopazt5,1
diamondcutt4,ringdiamondt5,1
Trinket Bands,ringdiamondt5,1
Trinket Gem Settings,ringdiamondt5,1
Precious Metals,ringdiamondt5,1
malachitecutt4,ringmalachitet5,1
Trinket Bands,ringmalachitet5,1
Trinket Gem Settings,ringmalachitet5,1
Precious Metals,ringmalachitet5,1
amethystcutt4,ringamethystt5,1
Trinket Bands,ringamethystt5,1
Trinket Gem Settings,ringamethystt5,1
Precious Metals,ringamethystt5,1
