Source,Target,Quantity,Tradeskill,Rarity,Station,ItemType,Category,Value
leathert3,house_housingitem_rug_settler_decor_floor_rug02,1,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,55
leathert3,faction_armorset07_t4,1,Armoring,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armorset06_t4,1,Armoring,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armorset05_t4,1,Armoring,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armorset04_t4,1,Armoring,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armorset03_t4,1,Armoring,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armorset02_t4,1,Armoring,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armorset01_t4,1,Armoring,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armaments09_t4,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armaments08_t4,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armaments07_t4,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armaments06_t4,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armaments05_t4,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armaments04_t4,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armaments03_t4,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armaments02_t4,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,55
leathert3,faction_armaments01_t4,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,55
leathert3,2hwarhammer_defenderofdarknesst3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,55
leathert3,2hwarhammer_crystallinecrushert3,1,Weaponsmithing,1,Forge Tier 3,Weapon,Weapons,55
leathert3,2hspear_spreadofmalicet3,1,Engineering,2,Forge Tier 3,Weapon,Weapons,55
leathert3,2hspear_lastlightt3,1,Engineering,2,Forge Tier 3,Weapon,Weapons,55
leathert3,2hmusket_musketofthecorruptedguardiant3,1,Engineering,2,Workshop Tier 3,Weapon,Weapons,55
leathert3,2hmusket_calamityt3,1,Engineering,2,Workshop Tier 3,Weapon,Weapons,55
leathert3,2hgreataxe_tippingpointt3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,55
leathert3,2hgreataxe_greataxeofthecollosalbreacht3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,55
leathert3,2hbow_threadoffatet3,1,Engineering,2,Workshop Tier 3,Weapon,Weapons,55
leathert3,2hbow_bowofthedarkrangert3,1,Engineering,2,Workshop Tier 3,Weapon,Weapons,55
leathert3,1hthrowingaxe_crowsnestt3,1,Engineering,2,Forge Tier 3,Weapon,Weapons,55
leathert3,1hthrowingaxe_corruptedremnantt3,1,Engineering,2,Forge Tier 3,Weapon,Weapons,55
leathert3,1hrapier_deceitofthedefilert3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,55
leathert3,1hrapier_balancedbladet3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,55
leathert3,1hlongsword_tidalreavert3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,55
leathert3,1hlongsword_thefirstofmanyt3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,55
leathert3,1hgauntletice_whisperfromthefrozenvalet3,1,Arcana,2,Arcane Repository Tier 3,Weapon,Weapons,55
leathert3,1hgauntletice_arcticduskt3,1,Arcana,2,Arcane Repository Tier 3,Weapon,Weapons,55
leathert2,leathert3,1,Leatherworking,0,Tannery Tier 3,Resource,Refined Resources,54
leathert2,faction_armorset07_t3,1,Armoring,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armorset06_t3,1,Armoring,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armorset05_t3,1,Armoring,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armorset04_t3,1,Armoring,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armorset03_t3,1,Armoring,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armorset02_t3,1,Armoring,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armorset01_t3,1,Armoring,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armaments10_t3,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armaments09_t3,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armaments08_t3,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armaments07_t3,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armaments06_t3,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armaments05_t3,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armaments04_t3,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armaments03_t3,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armaments02_t3,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,54
leathert2,faction_armaments01_t3,1,Weaponsmithing,0,Forge Tier 2,Resource,Work Orders,54
leathert2,2hwarhammer_earthensmashert2,1,Weaponsmithing,1,Forge Tier 2,Weapon,Weapons,54
leathert2,2hspear_dryadwalkingstickt2,1,Engineering,1,Forge Tier 2,Weapon,Weapons,54
leathert2,2hmusket_hunterslongshott2,1,Engineering,1,Workshop Tier 2,Weapon,Weapons,54
leathert2,2hgreataxe_earthbatteredaxet2,1,Weaponsmithing,1,Forge Tier 2,Weapon,Weapons,54
leathert2,2hbow_venerablerecurvet2,1,Engineering,1,Workshop Tier 2,Weapon,Weapons,54
leathert2,1hthrowingaxe_saplingsfuryt2,1,Engineering,1,Forge Tier 2,Weapon,Weapons,54
leathert2,1hrapier_twigoftheazothtreet2,1,Weaponsmithing,1,Forge Tier 2,Weapon,Weapons,54
leathert2,1hlongsword_saplingbrandt2,1,Weaponsmithing,1,Forge Tier 2,Weapon,Weapons,54
leathert2,1hgauntletice_adeptcryomancersgauntlett2,1,Arcana,2,Arcane Repository Tier 2,Weapon,Weapons,54
jaspert3,jaspert4,2,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,28
jaspert3,jaspercutt3,2,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,28
jaspert2,jaspert3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,7
jaspert2,jaspercutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,7
jaspert1,jaspert2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,3
jaspert4,jaspercutt4,3,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,141
intstrbonust3,intstrbonust4,1,Arcana,1,Arcane Repository Tier 5,Resource,Craft Mod Infusion,192
intstrbonust2,intstrbonust3,1,Arcana,1,Arcane Repository Tier 4,Resource,Craft Mod Infusion,30
intstrbonust1,intstrbonust2,1,Arcana,1,Arcane Repository Tier 3,Resource,Craft Mod Infusion,3
intfocbonust3,intfocbonust4,1,Arcana,1,Arcane Repository Tier 5,Resource,Craft Mod Infusion,192
intfocbonust2,intfocbonust3,1,Arcana,1,Arcane Repository Tier 4,Resource,Craft Mod Infusion,30
intfocbonust1,intfocbonust2,1,Arcana,1,Arcane Repository Tier 3,Resource,Craft Mod Infusion,3
intdexbonust3,intdexbonust4,1,Arcana,1,Arcane Repository Tier 5,Resource,Craft Mod Infusion,192
intdexbonust2,intdexbonust3,1,Arcana,1,Arcane Repository Tier 4,Resource,Craft Mod Infusion,30
intdexbonust1,intdexbonust2,1,Arcana,1,Arcane Repository Tier 3,Resource,Craft Mod Infusion,3
intconbonust3,intconbonust4,1,Arcana,1,Arcane Repository Tier 5,Resource,Craft Mod Infusion,192
intconbonust2,intconbonust3,1,Arcana,1,Arcane Repository Tier 4,Resource,Craft Mod Infusion,30
intconbonust1,intconbonust2,1,Arcana,1,Arcane Repository Tier 3,Resource,Craft Mod Infusion,3
intbonust3,intbonust4,1,Arcana,1,Arcane Repository Tier 5,Resource,Craft Mod Infusion,192
intbonust2,intbonust3,1,Arcana,1,Arcane Repository Tier 4,Resource,Craft Mod Infusion,30
intbonust1,intbonust2,1,Arcana,1,Arcane Repository Tier 3,Resource,Craft Mod Infusion,3
tolviumt1,ingott51,4,Smelting,3,Smelter Tier 5,Resource,Refined Resources,12
tolviumt1,heavylegs_voidbentt5,4,Armoring,4,Forge Tier 5,Armor,Armor,12
tolviumt1,heavyhead_voidbentt5,4,Armoring,4,Forge Tier 5,Armor,Armor,12
tolviumt1,heavyhands_voidbentt5,4,Armoring,4,Forge Tier 5,Armor,Armor,12
tolviumt1,heavyfeet_voidbentt5,4,Armoring,4,Forge Tier 5,Armor,Armor,12
tolviumt1,heavychest_voidbentt5,4,Armoring,4,Forge Tier 5,Armor,Armor,12
tolviumt1,2hwarhammer_yulkithirt5,4,Weaponsmithing,4,Forge Tier 5,Weapon,Weapons,12
tolviumt1,2hwarhammer_sacreddemiset5,4,Weaponsmithing,3,Forge Tier 5,Weapon,Weapons,12
tolviumt1,2hstafflife_windsingert5,4,Arcana,4,Arcane Repository Tier 5,Weapon,Weapons,12
tolviumt1,2hstafflife_blessedwildwoodlifestafft5,4,Arcana,3,Arcane Repository Tier 5,Weapon,Weapons,12
tolviumt1,2hspear_soulforgedspeart5,4,Engineering,4,Forge Tier 5,Weapon,Weapons,12
tolviumt1,2hspear_faedragonsclawt5,4,Engineering,3,Forge Tier 5,Weapon,Weapons,12
tolviumt1,2hmusket_musketofunseenpowert5,4,Engineering,4,Workshop Tier 5,Weapon,Weapons,12
tolviumt1,2hmusket_faeforgedmuskett5,4,Engineering,3,Workshop Tier 5,Weapon,Weapons,12
tolviumt1,2hgreataxe_pestilencet5,4,Weaponsmithing,3,Forge Tier 5,Weapon,Weapons,12
tolviumt1,2hgreataxe_darkskyt5,4,Weaponsmithing,4,Forge Tier 5,Weapon,Weapons,12
tolviumt1,1hthrowingaxe_pixiespunishert5,4,Engineering,3,Forge Tier 5,Weapon,Weapons,12
tolviumt1,1hrapier_needlert5,4,Weaponsmithing,3,Forge Tier 5,Weapon,Weapons,12
tolviumt1,1hrapier_honorboundrapiert5,4,Weaponsmithing,3,Forge Tier 5,Weapon,Weapons,12
tolviumt1,1hlongsword_voidforgedharbingert5,4,Weaponsmithing,3,Forge Tier 5,Weapon,Weapons,12
tolviumt1,1hlongsword_masterstroket5,4,Weaponsmithing,3,Forge Tier 5,Weapon,Weapons,12
cinnabart1,ingott51,4,Smelting,3,Smelter Tier 5,Resource,Refined Resources,12
cinnabart1,heavylegs_voidbentt5,4,Armoring,4,Forge Tier 5,Armor,Armor,12
cinnabart1,heavyhead_voidbentt5,4,Armoring,4,Forge Tier 5,Armor,Armor,12
cinnabart1,heavyhands_voidbentt5,4,Armoring,4,Forge Tier 5,Armor,Armor,12
cinnabart1,heavyfeet_voidbentt5,4,Armoring,4,Forge Tier 5,Armor,Armor,12
cinnabart1,heavychest_voidbentt5,4,Armoring,4,Forge Tier 5,Armor,Armor,12
cinnabart1,2hwarhammer_stonerendt5,4,Weaponsmithing,4,Forge Tier 5,Weapon,Weapons,12
cinnabart1,2hwarhammer_graithsmault5,4,Weaponsmithing,3,Forge Tier 5,Weapon,Weapons,12
cinnabart1,2hstafflife_gortanstaintedstafft5,4,Arcana,2,Arcane Repository Tier 5,Weapon,Weapons,12
cinnabart1,2hstafflife_echoofgracet5,4,Arcana,2,Arcane Repository Tier 5,Weapon,Weapons,12
cinnabart1,2hspear_hiddentruthst5,4,Engineering,3,Forge Tier 5,Weapon,Weapons,12
cinnabart1,2hspear_flawlessgrandmastersspeart5,4,Engineering,4,Forge Tier 5,Weapon,Weapons,12
cinnabart1,2hmusket_inquisitiont5,4,Engineering,3,Workshop Tier 5,Weapon,Weapons,12
cinnabart1,2hmusket_fearofpeacet5,4,Engineering,3,Workshop Tier 5,Weapon,Weapons,12
cinnabart1,2hgreataxe_warriorsbreatht5,4,Weaponsmithing,3,Forge Tier 5,Weapon,Weapons,12
cinnabart1,2hgreataxe_eternalduskt5,4,Weaponsmithing,3,Forge Tier 5,Weapon,Weapons,12
cinnabart1,1hthrowingaxe_makersmarkt5,4,Engineering,3,Forge Tier 5,Weapon,Weapons,12
cinnabart1,1hthrowingaxe_bestwishest5,4,Engineering,3,Forge Tier 5,Weapon,Weapons,12
cinnabart1,1hrapier_voidbringersrapiert5,4,Weaponsmithing,4,Forge Tier 5,Weapon,Weapons,12
cinnabart1,1hrapier_renaissancet5,4,Weaponsmithing,3,Forge Tier 5,Weapon,Weapons,12
cinnabart1,1hlongsword_whisperofthewoodt5,4,Weaponsmithing,4,Forge Tier 5,Weapon,Weapons,12
cinnabart1,1hlongsword_opusbladet5,4,Weaponsmithing,3,Forge Tier 5,Weapon,Weapons,12
fluxt5,ingott51,2,Smelting,3,Smelter Tier 5,Resource,Refined Resources,1458
oret5,ingott5,1,Smelting,0,Smelter Tier 5,Resource,Refined Resources,243
Flux,ingott5,1,Smelting,0,Smelter Tier 5,Resource,Refined Resources,1
Flux,ingott4,1,Smelting,0,Smelter Tier 4,Resource,Refined Resources,1
Flux,ingott3,1,Smelting,0,Smelter Tier 3,Resource,Refined Resources,1
Flux,ingotprecioust3,1,Smelting,0,Smelter Tier 5,Resource,Refined Resources,1
Flux,ingotprecioust2,1,Smelting,0,Smelter Tier 4,Resource,Refined Resources,1
oret4,ingott4,1,Smelting,0,Smelter Tier 4,Resource,Refined Resources,81
oreprecioust3,ingotprecioust3,1,Smelting,0,Smelter Tier 5,Resource,Refined Resources,27
oreprecioust2,ingotprecioust2,1,Smelting,0,Smelter Tier 4,Resource,Refined Resources,9
ingotprecioust1,2hwarhammer_earthensmashert2,1,Weaponsmithing,1,Forge Tier 2,Weapon,Weapons,64
ingotprecioust1,2hstafflife_shamaninitiatesstafft2,1,Arcana,1,Arcane Repository Tier 2,Weapon,Weapons,64
ingotprecioust1,2hstafffire_sparklightt2,1,Arcana,1,Arcane Repository Tier 2,Weapon,Weapons,64
ingotprecioust1,2hspear_dryadwalkingstickt2,1,Engineering,1,Forge Tier 2,Weapon,Weapons,64
ingotprecioust1,2hmusket_hunterslongshott2,1,Engineering,1,Workshop Tier 2,Weapon,Weapons,64
ingotprecioust1,2hgreataxe_earthbatteredaxet2,1,Weaponsmithing,1,Forge Tier 2,Weapon,Weapons,64
ingotprecioust1,2hbow_venerablerecurvet2,1,Engineering,1,Workshop Tier 2,Weapon,Weapons,64
ingotprecioust1,1hthrowingaxe_saplingsfuryt2,1,Engineering,1,Forge Tier 2,Weapon,Weapons,64
ingotprecioust1,1hrapier_twigoftheazothtreet2,1,Weaponsmithing,1,Forge Tier 2,Weapon,Weapons,64
ingotprecioust1,1hlongsword_saplingbrandt2,1,Weaponsmithing,1,Forge Tier 2,Weapon,Weapons,64
ingotprecioust1,1hgauntletice_adeptcryomancersgauntlett2,1,Arcana,2,Arcane Repository Tier 2,Weapon,Weapons,64
herbt1,incenset5,1,Furnishing,0,Workshop Tier 5,Consumable,Consumables,3
herbt1,incenset4,1,Furnishing,0,Workshop Tier 4,Consumable,Consumables,3
herbt1,incenset3,1,Furnishing,0,Workshop Tier 3,Consumable,Consumables,3
herbt1,incenset2,1,Furnishing,0,Workshop Tier 2,Consumable,Consumables,3
cinnamont1,incenset5,1,Furnishing,0,Workshop Tier 5,Consumable,Consumables,3
cinnamont1,incenset4,1,Furnishing,0,Workshop Tier 4,Consumable,Consumables,3
cinnamont1,incenset3,1,Furnishing,0,Workshop Tier 3,Consumable,Consumables,3
cinnamont1,incenset2,1,Furnishing,0,Workshop Tier 2,Consumable,Consumables,3
cinnamont1,foodstrt2,1,Cooking,0,Kitchen Tier 2,Consumable,Foods,3
cinnamont1,foodstrfoct5,1,Cooking,0,Kitchen Tier 5,Consumable,Foods,3
cinnamont1,foodstrcont5,1,Cooking,0,Kitchen Tier 5,Consumable,Foods,3
cinnamont1,foodminert2,1,Cooking,0,Kitchen Tier 2,Consumable,Foods,3
cinnamont1,foodjewelcraftert4,1,Cooking,0,Kitchen Tier 4,Consumable,Foods,3
cinnamont1,foodjewelcraftert3,1,Cooking,0,Kitchen Tier 3,Consumable,Foods,3
cinnamont1,foodjewelcraftert2,1,Cooking,0,Kitchen Tier 2,Consumable,Foods,3
cinnamont1,foodjewelcraftert1,1,Cooking,0,Kitchen Tier 1,Consumable,Foods,3
cinnamont1,foodintfoct4,1,Cooking,0,Kitchen Tier 4,Consumable,Foods,3
cinnamont1,foodintdext4,1,Cooking,0,Kitchen Tier 4,Consumable,Foods,3
cinnamont1,foodfocstrt3,1,Cooking,0,Kitchen Tier 3,Consumable,Foods,3
cinnamont1,fooddexstrt4,1,Cooking,0,Kitchen Tier 4,Consumable,Foods,3
cinnamont1,fooddexfoct2,1,Cooking,0,Kitchen Tier 2,Consumable,Foods,3
cinnamont1,foodconstrt4,1,Cooking,0,Kitchen Tier 4,Consumable,Foods,3
cinnamont1,foodcondext2,1,Cooking,0,Kitchen Tier 2,Consumable,Foods,3
cinnamont1,faction_provisions02_t5,1,Cooking,0,Kitchen Tier 2,Resource,Work Orders,3
woodstaint5,house_housingitem_windchimes_post_c,3,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_settler_table02_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_settler_table01_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_settler_desk01_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_settler_decor_garden_picnictable01,3,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_settler_bedsidetable_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_pirate_table02_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_pirate_table02_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_pirate_table01_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_pirate_table01_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_pirate_island01,3,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_pirate_dresser01_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_pirate_dresser01_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_pirate_desk01_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_table_pirate_desk01_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_storage_t4_cheststeel,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_settler_stove01_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_settler_shelf01_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_settler_dresser01_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_settler_decor_floor_fireplace03,3,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_settler_decor_floor_fireplace02,3,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_settler_cabinet02_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_settler_cabinet01_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_settler_bookcase02_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_settler_bookcase01_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_settler_armoire01_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_scrollbookcase_lg,3,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_roundbirdcage,3,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_stove01_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_stove01_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_shelf01_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_shelf01_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_cabinet02_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_cabinet02_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_cabinet01_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_cabinet01_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_bookcase02_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_bookcase02_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_bookcase01_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_bookcase01_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_bedsidetable_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_bedsidetable_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_armoire01_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_pirate_armoire01_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_chair_settler_stool_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_chair_settler_chair02_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_chair_settler_chair01_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_chair_pirate_stool_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_chair_pirate_stool_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_chair_pirate_chair02_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_chair_pirate_chair02_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_chair_pirate_chair01_d,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_chair_pirate_chair01_c,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_chair_lg_a,3,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_chair_finechair_b,3,Furnishing,0,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_skinning_bonus_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_outfitting_bonus_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_mining_bonus_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_luck_bonus_t3,3,Furnishing,4,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_logging_bonus_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_harvesting_bonus_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_fishing_bonus_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_engineering_bonus_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_damage_vs_lost_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_damage_vs_corrupted_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_damage_vs_beasts_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_damage_vs_angryearth_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_damage_vs_ancients_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_cooking_bonus_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_blacksmithing_bonus_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_buff_alchemy_bonus_t3,3,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_bed_settler_bed02_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_bed_settler_bed01_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_bed_pirate_bed02_a,3,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_bed_pirate_bed01_d,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
woodstaint5,house_housingitem_bed_pirate_bed01_c,3,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,4383
fibert1,house_housingitem_targetdummy,1,Furnishing,2,Workshop Tier 3,HousingItem,Furniture,3
fibert1,house_housingitem_settler_decor_garden_windchimes02,1,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,3
fibert1,house_housingitem_settler_decor_garden_windchimes01,1,Furnishing,2,Workshop Tier 3,HousingItem,Furniture,3
fibert1,house_housingitem_rug_settler_decor_floor_rug01,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,3
fibert1,house_housingitem_lighting_settler_lighttable01_a,1,Furnishing,1,Workshop Tier 2,HousingItem,Furniture,3
fibert1,house_housingitem_lighting_settler_lighthanging01_a,1,Furnishing,1,Workshop Tier 2,HousingItem,Furniture,3
fibert1,house_housingitem_lighting_lantern_c,1,Furnishing,1,Workshop Tier 2,HousingItem,Furniture,3
fibert1,house_housingitem_basket_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,3
fibert1,faction_armorset07_t2,1,Armoring,0,Forge Tier 2,Resource,Work Orders,3
fibert1,faction_armorset06_t2,1,Armoring,0,Forge Tier 2,Resource,Work Orders,3
fibert1,faction_armorset05_t2,1,Armoring,0,Forge Tier 2,Resource,Work Orders,3
