ID,Label,Count
workorder_hingest4,Work Order: Starmetal Hinges,1
workorder_bellowst4,Reinforced Bellows,1
workorder_structuralbracest4,Work Order: Starmetal Structural Braces,1
workorder_nailst4,Starmetal Nails,1
workorder_precisiontoolst4,Starmetal Precision Tools,1
workorder_sewingneedlest4,Work Order: Starmetal Sewing Needles,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
solventt4,Potent Solvent,1
oilt1,Oil,1
workorder_compasst4,Work Order: Starmetal Compass,1
workorder_practicedummyt4,Advanced Practice Dummy,1
workorder_faction_provisions03_t5,Cooking Recipe,1
porkt1,Pork,1
poultryt1,Poultry,1
meatgamet1,Game Meat,1
sausaget1,Sausage,1
workorder_faction_provisions02_t5,Cooking Recipe,1
nutmegt1,Nutmeg,1
paprikat1,Paprika,1
gingert1,Ginger,1
cinnamont1,Cinnamon,1
workorder_faction_provisions04_t5,Cooking Recipe,1
oniont1,Onion,1
carrott1,Carrot,1
cornt1,Corn,1
garlict1,Garlic,1
workorder_faction_provisions05_t5,Cooking Recipe,1
barleyt1,Barley,1
nutt1,Nut,1
honeyt1,Honey,1
wheatt1,Wheat,1
workorder_faction_provisions06_t5,Cooking Recipe,1
strawberryt1,Strawberry,1
cranberryt1,Cranberry,1
blueberryt1,Blueberry,1
oranget1,Orange,1
workorder_faction_provisions08_t5,Cooking Recipe,1
saltt1,Salt,1
peppercornt1,Peppercorn,1
cookingoilt1,Cooking Oil,1
seasoningblendt1,Seasoning Blend,1
workorder_faction_provisions07_t5,Cooking Recipe,1
sugart1,Sugar,1
eggt1,Egg,1
flourt1,Flour,1
yeastt1,Yeast,1
broccolit1,Broccoli,1
squasht1,Squash,1
honeyt1,Honey,1
seasoningblendt1,Seasoning Blend,1
cauliflowert1,Cauliflower,1
cookingoilt1,Cooking Oil,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
watert1,Water,1
pigmentturquoise,Turquoise Pigment,1
pigmentyellow,Yellow Pigment,1
workorder_faction_provisions10_t5,Cooking Recipe,1
fisht1,Fish Filet,1
fisht2,Firm Fish Filet,1
fishoilt1,Fish Oil,1
meatsquidt1,Squid Meat,1
watert1,Water,1
Tier 4 Magical Reagents,Tier 4 Magical Reagents,1
Air Reagents,Air Reagents,1
Spirit Reagents,Spirit Reagents,1
melont1,Melon,1
berryt1,Berry,1
nutt1,Nut,1
honeyt1,Honey,1
blueberryt1,Blueberry,1
cinnamont1,Cinnamon,1
hornt5,Animal Horn,1
gunpowdert2,Gunpowder,1
beeswaxt1,Beeswax,1
squasht1,Squash,1
cornt1,Corn,1
watert1,Water,1
seasoningblendt1,Seasoning Blend,1
tomatot1,Tomato,1
basilt1,Basil,1
watert1,Water,1
pigmentcyan,Cyan Pigment,1
pigmentblack,Black Pigment,1
watert1,Water,1
Tier 4 Medicinal Reagents,Tier 4 Medicinal Reagents,1
Life Reagents,Life Reagents,1
Spirit Reagents,Spirit Reagents,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
watert1,Water,1
Tier 4 Air Reagents,Tier 4 Air Reagents,1
Earth Reagents,Earth Reagents,1
Fire Reagents,Fire Reagents,1
berryt1,Berry,1
strawberryt1,Strawberry,1
watert1,Water,1
honeyt1,Honey,1
oranget1,Orange,1
blueberryt1,Blueberry,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
watert1,Water,1
Tier 4 Water Reagents,Tier 4 Water Reagents,1
Spirit Reagents,Spirit Reagents,1
Earth Reagents,Earth Reagents,1
watert1,Water,1
pigmentblue,Blue Pigment,1
pigmentred,Red Pigment,1
barleyt1,Barley,1
wheatt1,Wheat,1
honeyt1,Honey,1
nutt1,Nut,1
gingert1,Ginger,1
buttert1,Butter,1
watert1,Water,1
Tier 4 Earth Reagents,Tier 4 Earth Reagents,1
Fire Reagents,Fire Reagents,1
Air Reagents,Air Reagents,1
potatot1,Potato,1
poultryt1,Poultry,1
seasoningblendt1,Seasoning Blend,1
nutt1,Nut,1
sausaget1,Sausage,1
buttert1,Butter,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Timber,Tier 4 Timber,1
Leathers,Leathers,1
Cloth,Cloth,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Timber,Tier 4 Timber,1
Leathers,Leathers,1
Cloth,Cloth,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
collarjadet1,Jade Collar,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
collarjadet1,Jade Collar,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
collarjadet1,Jade Collar,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
collarjadet1,Jade Collar,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Leather,Tier 4 Leather,1
Cloth,Cloth,1
Metals,Metals,1
collarjadet1,Jade Collar,1
Tier 4 Leather,Tier 4 Leather,1
Cloth,Cloth,1
Metals,Metals,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Leather,Tier 4 Leather,1
Cloth,Cloth,1
Metals,Metals,1
collarjadet1,Jade Collar,1
Tier 4 Leather,Tier 4 Leather,1
Cloth,Cloth,1
Metals,Metals,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Leather,Tier 4 Leather,1
Cloth,Cloth,1
Metals,Metals,1
intbonust2,Sateen Arcane Embroidery,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
collarjadet1,Jade Collar,1
Tier 4 Leather,Tier 4 Leather,1
Cloth,Cloth,1
Metals,Metals,1
focbonust2,Hardwood Prayer Beads,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Leather,Tier 4 Leather,1
Cloth,Cloth,1
Metals,Metals,1
conbonust2,Steel Guardsman's Insignia,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
strdexbonust2,Wolf Paw,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
strintbonust2,Silver Lost Locket,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
strconbonust2,Bear Paw,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
strfocbonust2,Boar Eye,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
dexconbonust2,Steel Hook,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
dexstrbonust2,Rugged Leather Scourge,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
dexintbonust2,Fanged Jaw,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
dexfocbonust2,Steel Corrupted Casing,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
intstrbonust2,Ancient Beaded Totem,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
intdexbonust2,Etched Dryad Bark,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
condexbonust2,Large Animal Bone,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
intfocbonust2,Vial of Swirling Energy,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
constrbonust2,Large Quartz Crystal,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
intconbonust2,Rugged Leather Corrupted Fetish,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
conintbonust2,Young Dryad Vine,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
confocbonust2,Vial of Dryad Sap,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
focstrbonust2,Ancient Femur,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
focintbonust2,Ancient Silver Talisman,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
focdexbonust2,Hardwood Tree Sap,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
focconbonust2,Steel Pocketwatch,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
oilt1,Oil,1
Tier 4 Offensive Reagents,Tier 4 Offensive Reagents,1
Fire Reagents,Fire Reagents,1
Death Reagents,Death Reagents,1
watert1,Water,1
pigmentred,Red Pigment,1
pigmentmagenta,Magenta Pigment,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
watert1,Water,1
Tier 4 Protective Reagents,Tier 4 Protective Reagents,1
Air Reagents,Air Reagents,1
Spirit Reagents,Spirit Reagents,1
clotht4,Silk,1
leathert4,Layered Leather,1
fibert5,Wirefiber,1
timbert4,Wyrdwood Planks,1
ingott3,Steel Ingot,1
fibert1,Fibers,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
watert1,Water,1
pigmentcyan,Cyan Pigment,1
pigmentgreen,Green Pigment,1
Gemstones,Gemstones,1
alchemyairt3,Air Essence,1
alchemyspiritt3,Soul Essence,1
watert1,Water,1
alchemyeartht3,Earth Essence,1
alchemywatert3,Water Essence,1
oilt1,Oil,1
blockt4,Lodestone Brick,1
alchemydeatht3,Death Essence,1
alchemyfiret3,Fire Essence,1
timbert4,Wyrdwood Planks,1
herbt1,Hyssop,1
cinnamont1,Cinnamon,1
charcoalt1,Charcoal,1
fishingclamssmallt2,Clam,1
potatot1,Potato,1
oniont1,Onion,1
milkt1,Milk,1
flourt1,Flour,1
garlict1,Garlic,1
watert1,Water,1
pigmentbrown,Brown Pigment,1
pigmentred,Red Pigment,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
venisont1,Venison,1
squasht1,Squash,1
potatot1,Potato,1
mushroomt1,Mushroom,1
saget1,Sage,1
oniont1,Onion,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
watert1,Water,1
pigmentorange,Orange Pigment,1
pigmentyellow,Yellow Pigment,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
bearflankt1,Rich Bear Flank,1
basilt1,Basil,1
cheeset1,Cheese,1
mushroomt1,Mushroom,1
garlict1,Garlic,1
saltt1,Salt,1
turkeybreastt1,Poultry Breast,1
basilt1,Basil,1
cookingoilt1,Cooking Oil,1
nutt1,Nut,1
cheeset1,Cheese,1
garlict1,Garlic,1
alchemyeartht3,Earth Essence,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
alchemyairt3,Air Essence,1
alchemyfiret3,Fire Essence,1
alchemywatert3,Water Essence,1
alchemyspiritt3,Soul Essence,1
alchemylifet3,Life Essence,1
alchemydeatht3,Death Essence,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
wolfloint1,Tender Wolf Loin,1
cookingoilt1,Cooking Oil,1
garlict1,Garlic,1
cinnamont1,Cinnamon,1
peppercornt1,Peppercorn,1
honeyt1,Honey,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
watert1,Water,1
pigmentbrown,Brown Pigment,1
pigmentyellow,Yellow Pigment,1
turkeybreastt1,Poultry Breast,1
cranberryt1,Cranberry,1
oranget1,Orange,1
saget1,Sage,1
rosemaryt1,Rosemary,1
thymet1,Thyme,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
blessedcruciblet1,Blessed Crucible,1
brightscalehidet1,Brightscale Hide,1
meatsquidt1,Squid Meat,1
garlict1,Garlic,1
oniont1,Onion,1
parsleyt1,Parsley,1
tomatot1,Tomato,1
cookingoilt1,Cooking Oil,1
hamhockt1,Juicy Ham Hock,1
saltt1,Salt,1
applet1,Apple,1
buttert1,Butter,1
cinnamont1,Cinnamon,1
honeyt1,Honey,1
alchemylifet3,Life Essence,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
ingotprecioust3,Platinum Ingot,1
blessedcruciblet1,Blessed Crucible,1
glintwoolt1,Glintstrands,1
watert1,Water,1
pigmentorange,Orange Pigment,1
pigmentblack,Black Pigment,1
ingott4,Starmetal Ingot,1
timbert4,Wyrdwood Planks,1
leathert4,Layered Leather,1
ingotprecioust3,Platinum Ingot,1
azuritechunkt1,Azurite Chunk,1
shifthidet1,Shifthide,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
blessedcruciblet1,Blessed Crucible,1
brightscalehidet1,Brightscale Hide,1
alchemyfiret3,Fire Essence,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
ingotprecioust3,Platinum Ingot,1
quillbarkt1,Quillbark,1
scalecordt1,Scalecord,1
wolfloint1,Tender Wolf Loin,1
squasht1,Squash,1
buttert1,Butter,1
cinnamont1,Cinnamon,1
sugart1,Sugar,1
gingert1,Ginger,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
azuritechunkt1,Azurite Chunk,1
shifthidet1,Shifthide,1
ingott4,Starmetal Ingot,1
timbert4,Wyrdwood Planks,1
leathert4,Layered Leather,1
ingotprecioust3,Platinum Ingot,1
blessedcruciblet1,Blessed Crucible,1
shifthidet1,Shifthide,1
timbert4,Wyrdwood Planks,1
clotht4,Silk,1
leathert4,Layered Leather,1
ingotprecioust3,Platinum Ingot,1
quillbarkt1,Quillbark,1
glintwoolt1,Glintstrands,1
hamhockt1,Juicy Ham Hock,1
blueberryt1,Blueberry,1
honeyt1,Honey,1
broccolit1,Broccoli,1
carrott1,Carrot,1
cauliflowert1,Cauliflower,1
collarjadet1,Jade Collar,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
watert1,Water,1
pigmentmagenta,Magenta Pigment,1
pigmentbrown,Brown Pigment,1
alchemywatert3,Water Essence,1
leathert4,Layered Leather,1
ingott4,Starmetal Ingot,1
ingotprecioust3,Platinum Ingot,1
quillbarkt1,Quillbark,1
scalecordt1,Scalecord,1
turkeybreastt1,Poultry Breast,1
breadt1,Bread,1
seasoningblendt1,Seasoning Blend,1
buttert1,Butter,1
mushroomt1,Mushroom,1
oniont1,Onion,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
blessedcruciblet1,Blessed Crucible,1
brightscalehidet1,Brightscale Hide,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
azuritechunkt1,Azurite Chunk,1
shifthidet1,Shifthide,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
meatsquidt1,Squid Meat,1
ricet1,Rice,1
mushroomt1,Mushroom,1
cheeset1,Cheese,1
tomatot1,Tomato,1
garlict1,Garlic,1
watert1,Water,1
pigmentcyan,Cyan Pigment,1
pigmentblue,Blue Pigment,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
hamhockt1,Juicy Ham Hock,1
berryt1,Berry,1
cranberryt1,Cranberry,1
blueberryt1,Blueberry,1
honeyt1,Honey,1
buttert1,Butter,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
azuritechunkt1,Azurite Chunk,1
shifthidet1,Shifthide,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
blessedcruciblet1,Blessed Crucible,1
brightscalehidet1,Brightscale Hide,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
blessedcruciblet1,Blessed Crucible,1
brightscalehidet1,Brightscale Hide,1
poultryt1,Poultry,1
hamhockt1,Juicy Ham Hock,1
cheeset1,Cheese,1
buttert1,Butter,1
rosemaryt1,Rosemary,1
thymet1,Thyme,1
watert1,Water,1
pigmentblack,Black Pigment,1
pigmentorange,Orange Pigment,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
turkeybreastt1,Poultry Breast,1
oranget1,Orange,1
thymet1,Thyme,1
cookingoilt1,Cooking Oil,1
garlict1,Garlic,1
oniont1,Onion,1
clotht4,Silk,1
ingott4,Starmetal Ingot,1
pigmentgreen,Green Pigment,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
azuritechunkt1,Azurite Chunk,1
shifthidet1,Shifthide,1
ingott4,Starmetal Ingot,1
timbert4,Wyrdwood Planks,1
leathert4,Layered Leather,1
ingotprecioust3,Platinum Ingot,1
azuritechunkt1,Azurite Chunk,1
shifthidet1,Shifthide,1
alchemylifet3,Life Essence,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
ingotprecioust3,Platinum Ingot,1
azuritechunkt1,Azurite Chunk,1
glintwoolt1,Glintstrands,1
turkeybreastt1,Poultry Breast,1
pastrycrustt1,Pastry Crust,1
carrott1,Carrot,1
potatot1,Potato,1
broccolit1,Broccoli,1
milkt1,Milk,1
watert1,Water,1
pigmentyellow,Yellow Pigment,1
pigmentblack,Black Pigment,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
holdingrunet4,Greater Rune of Holding,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
azuritechunkt1,Azurite Chunk,1
shifthidet1,Shifthide,1
alchemyfiret3,Fire Essence,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
ingotprecioust3,Platinum Ingot,1
ebonwoodt1,Ebonwood,1
scalecordt1,Scalecord,1
clotht4,Silk,1
ingott4,Starmetal Ingot,1
pigmentgreen,Green Pigment,1
ingott4,Starmetal Ingot,1
timbert4,Wyrdwood Planks,1
leathert4,Layered Leather,1
ingotprecioust3,Platinum Ingot,1
azuritechunkt1,Azurite Chunk,1
brightscalehidet1,Brightscale Hide,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
azuritechunkt1,Azurite Chunk,1
shifthidet1,Shifthide,1
clotht4,Silk,1
ingott4,Starmetal Ingot,1
pigmentgreen,Green Pigment,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
alchemywatert3,Water Essence,1
leathert4,Layered Leather,1
ingott4,Starmetal Ingot,1
ingotprecioust3,Platinum Ingot,1
ebonwoodt1,Ebonwood,1
scalecordt1,Scalecord,1
watert1,Water,1
pigmentgreen,Green Pigment,1
pigmentblack,Black Pigment,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
timbert4,Wyrdwood Planks,1
clotht4,Silk,1
leathert4,Layered Leather,1
ingotprecioust3,Platinum Ingot,1
ebonwoodt1,Ebonwood,1
glintwoolt1,Glintstrands,1
clotht4,Silk,1
clothweavet4,Silkweave,1
fibert4,Silk Threads,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
azuritechunkt1,Azurite Chunk,1
shifthidet1,Shifthide,1
ingott4,Starmetal Ingot,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
ingotprecioust3,Platinum Ingot,1
azuritechunkt1,Azurite Chunk,1
scarhidet1,Scarhide,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
ambert4,Pristine Amber,1
essenceeartht1,Earth Quintessence,1
Solvent,Solvent,1
amethystt4,Pristine Amethyst,1
essencespiritt1,Soul Quintessence,1
Solvent,Solvent,1
aquamarinet4,Pristine Aquamarine,1
essencewatert1,Water Quintessence,1
Solvent,Solvent,1
carneliant4,Pristine Carnelian,1
essencefiret1,Fire Quintessence,1
Solvent,Solvent,1
diamondt4,Pristine Diamond,1
essencelifet1,Life Quintessence,1
Solvent,Solvent,1
emeraldt4,Pristine Emerald,1
essenceeartht1,Earth Quintessence,1
Solvent,Solvent,1
jaspert4,Pristine Jasper,1
essenceairt1,Air Quintessence,1
Solvent,Solvent,1
malachitet4,Pristine Malachite,1
essencespiritt1,Soul Quintessence,1
Solvent,Solvent,1
moonstonet4,Pristine Moonstone,1
essencedeatht1,Death Quintessence,1
Solvent,Solvent,1
onyxt4,Pristine Onyx,1
essencelifet1,Life Quintessence,1
Solvent,Solvent,1
opalt4,Pristine Opal,1
essencespiritt1,Soul Quintessence,1
Solvent,Solvent,1
sapphiret4,Pristine Sapphire,1
essencedeatht1,Death Quintessence,1
Solvent,Solvent,1
topazt4,Pristine Topaz,1
essenceairt1,Air Quintessence,1
Solvent,Solvent,1
ambert3,Brilliant Amber,1
essenceeartht1,Earth Quintessence,1
Solvent,Solvent,1
amethystt3,Brilliant Amethyst,1
essencespiritt1,Soul Quintessence,1
Solvent,Solvent,1
rubyt4,Pristine Ruby,1
essencefiret1,Fire Quintessence,1
Solvent,Solvent,1
aquamarinet3,Brilliant Aquamarine,1
essencewatert1,Water Quintessence,1
Solvent,Solvent,1
carneliant3,Brilliant Carnelian,1
essencefiret1,Fire Quintessence,1
Solvent,Solvent,1
opalcutt4,Cut Pristine Opal,1
Trinket Chains,Trinket Chains,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
aquamarinecutt4,Cut Pristine Aquamarine,1
Trinket Chains,Trinket Chains,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
aquamarinecutt4,Cut Pristine Aquamarine,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
sapphirecutt4,Cut Pristine Sapphire,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
rubycutt4,Cut Pristine Ruby,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
onyxcutt4,Cut Pristine Onyx,1
Trinket Chains,Trinket Chains,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
sapphirecutt4,Cut Pristine Sapphire,1
Trinket Chains,Trinket Chains,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
sapphirecutt4,Cut Pristine Sapphire,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
onyxcutt4,Cut Pristine Onyx,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
opalcutt4,Cut Pristine Opal,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
opalcutt4,Cut Pristine Opal,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
aquamarinecutt4,Cut Pristine Aquamarine,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
diamondcutt4,Cut Pristine Diamond,1
Trinket Chains,Trinket Chains,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
rubycutt4,Cut Pristine Ruby,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
onyxcutt4,Cut Pristine Onyx,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
moonstonecutt4,Cut Pristine Moonstone,1
Trinket Chains,Trinket Chains,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
